"","Matricula","NC","C"
"336","13-006-0016","0","1"
"337","13-006-0018","0","1"
"338","13-006-0020","0","1"
"339","13-008-0001","1","0"
"340","13-008-0003","0","1"
"341","13-008-0004","1","0"
"342","13-008-0010","0","1"
"343","13-008-0013","0","1"
"344","13-008-0014","0","1"
"345","13-008-0016","0","1"
"346","13-008-0019","1","0"
"347","13-008-0021","0","1"
"348","13-008-0022","1","0"
"349","13-008-0025","0","1"
"350","13-008-0027","0","1"
"351","13-008-0029","0","1"
"352","13-008-0031","0","1"
"353","13-008-0032","0","1"
"354","13-010-0001","0","1"
"355","13-010-0003","0","1"
"356","13-010-0006","0","1"
"357","13-010-0009","0","1"
"358","13-010-0011","0","1"
"359","13-010-0013","0","1"
"360","13-010-0014","0","1"
"361","13-010-0015","0","1"
"362","13-010-0016","0","1"
"363","13-010-0017","0","1"
"364","13-010-0018","0","1"
"365","13-010-0020","0","1"
"366","13-010-0024","1","0"
"367","13-010-0027","0","1"
"368","13-010-0029","0","1"
"369","13-010-0030","0","1"
"370","13-011-0160","0","1"
"371","13-011-0237","3","0"
"372","13-011-0264","1","0"
"373","13-011-0266","0","1"
"374","13-011-0283","0","1"
"375","13-011-0289","2","1"
"376","13-011-0365","0","1"
"377","13-011-0370","2","0"
"378","13-011-0372","2","0"
"379","13-011-0427","1","0"
"380","13-011-0614","0","1"
"381","13-011-0661","0","1"
"382","13-011-0731","1","1"
"383","13-011-0742","0","1"
"384","13-011-0877","2","1"
"385","13-011-0893","0","1"
"386","13-011-0901","2","1"
"387","13-011-0975","0","1"
"388","13-011-0999","1","1"
"389","13-011-1013","2","0"
"390","14-002-0186","0","1"
"391","14-003-0122","1","0"
"392","14-003-0240","1","0"
"393","14-003-0321","0","1"
"394","14-003-0380","1","1"
"395","14-003-1204","0","1"
"396","14-003-1270","0","1"
"397","14-003-1498","0","1"
"398","14-004-0013","0","1"
"399","14-008-0002","1","0"
"400","14-008-0003","0","1"
"401","14-010-0001","1","0"
"402","14-010-0002","0","1"
"403","14-011-0044","0","1"
"404","14-011-0073","2","1"
"405","14-011-0075","1","1"
"406","14-011-0086","0","1"
"407","14-011-0092","0","1"
"408","14-011-0104","0","1"
"409","14-011-0114","1","0"
"410","14-011-0130","2","1"
"411","14-011-0137","1","1"
"412","14-011-0192","0","1"
"413","14-011-0239","0","1"
"414","14-011-0243","1","0"
"415","14-011-0244","0","1"
"416","14-011-0274","2","0"
"417","14-011-0275","0","1"
"418","14-011-0289","0","1"
"419","14-011-0293","0","1"
"420","14-011-0295","2","0"
"421","14-011-0297","0","1"
"422","14-011-0313","1","1"
"423","14-011-0314","2","0"
"424","14-011-0321","0","1"
"425","14-011-0398","0","1"
"426","14-011-0408","1","1"
"427","14-011-0437","1","0"
"428","14-011-0461","0","1"
"429","14-011-0482","1","1"
"430","14-011-0537","0","1"
"431","14-011-0586","1","0"
"432","14-011-0602","2","1"
"433","14-011-0612","0","1"
"434","14-011-0622","4","0"
"435","14-011-0698","2","0"
"436","14-011-0713","1","1"
"437","14-011-0720","0","1"
"438","14-011-0727","1","1"
"439","14-011-0770","0","1"
"440","14-011-0790","1","1"
"441","14-011-0868","0","1"
"442","14-011-0876","0","1"
"443","14-011-0904","0","1"
"444","14-011-0921","0","1"
"445","14-011-0964","1","0"
"446","14-011-0973","2","1"
"447","14-011-0974","2","1"
"448","14-011-0976","2","1"
"449","14-011-0984","1","0"
"450","14-011-0988","0","1"
"451","14-011-0995","2","1"
"452","14-011-1097","1","0"
"453","14-011-1101","0","1"
"454","14-011-1105","0","1"
"455","14-011-1109","2","1"
"456","15-001-0252","0","1"
"457","15-001-0342","0","1"
"458","15-002-0070","0","1"
"459","15-002-0289","0","1"
"460","15-003-0775","0","1"
"461","15-003-0936","0","1"
"462","15-007-0001","1","0"
"463","15-007-0002","1","0"
"464","15-007-0003","1","0"
"465","15-007-0004","2","0"
"466","15-007-0005","1","0"
"467","15-007-0006","1","0"
"468","15-007-0009","1","0"
"469","15-007-0010","1","0"
"470","15-007-0013","1","0"
"471","15-008-0001","2","1"
"472","15-008-0002","1","0"
"473","15-008-0003","0","1"
"474","15-008-0004","1","0"
"475","15-008-0006","1","1"
"476","15-008-0007","0","1"
"477","15-008-0008","1","0"
"478","15-008-0009","0","1"
"479","15-008-0010","0","1"
"480","15-008-0011","1","0"
"481","15-008-0012","1","0"
"482","15-008-0013","0","1"
"483","15-008-0014","1","0"
"484","15-008-0015","0","1"
"485","15-008-0016","2","0"
"486","15-008-0017","1","0"
"487","15-008-0018","1","0"
"488","15-008-0019","1","0"
"489","15-008-0020","1","0"
"490","15-008-0021","1","0"
"491","15-008-0022","0","1"
"492","15-008-0023","0","1"
"493","15-008-0025","1","0"
"494","15-008-0026","2","0"
"495","15-008-0027","1","0"
"496","15-008-0028","0","1"
"497","15-008-0030","0","1"
"498","15-008-0031","1","0"
"499","15-009-0001","0","1"
"500","15-009-0004","0","1"
"501","15-009-0006","0","1"
"502","15-009-0007","0","1"
"503","15-009-0009","0","1"
"504","15-009-0011","0","1"
"505","15-009-0012","0","1"
"506","15-009-0013","0","1"
"507","15-009-0016","0","1"
"508","15-009-0017","0","1"
"509","15-009-0018","0","1"
"510","15-009-0020","0","1"
"511","15-009-0021","0","1"
"512","15-009-0022","0","1"
"513","15-009-0023","0","1"
"514","15-009-0024","0","1"
"515","15-009-0026","0","1"
"516","15-009-0027","0","1"
"517","15-009-0028","0","1"
"518","15-009-0029","0","1"
"519","15-009-0030","0","1"
"520","15-009-0034","0","1"
"521","15-010-0002","0","1"
"522","15-010-0003","1","1"
"523","15-010-0006","0","1"
"524","15-010-0007","0","1"
"525","15-010-0010","1","0"
"526","15-010-0011","0","1"
"527","15-010-0012","1","0"
"528","15-010-0013","0","1"
"529","15-010-0015","0","1"
"530","15-010-0018","0","1"
"531","15-010-0022","0","1"
"532","15-010-0023","0","1"
"533","15-010-0024","0","1"
"534","15-010-0025","0","1"
"535","15-010-0026","0","1"
"536","15-010-0028","0","1"
"537","15-010-0031","0","1"
"538","15-010-0033","0","1"
"539","15-010-0035","0","1"
"540","15-011-0004","0","1"
"541","15-011-0011","0","1"
"542","15-011-0014","1","1"
"543","15-011-0026","0","1"
"544","15-011-0035","0","1"
"545","15-011-0045","0","1"
"546","15-011-0046","0","1"
"547","15-011-0047","0","1"
"548","15-011-0049","0","1"
"549","15-011-0076","1","0"
"550","15-011-0079","0","1"
"551","15-011-0085","0","1"
"552","15-011-0089","1","1"
"553","15-011-0096","0","1"
"554","15-011-0098","0","1"
"555","15-011-0107","0","1"
"556","15-011-0114","0","1"
"557","15-011-0125","2","1"
"558","15-011-0128","0","1"
"559","15-011-0139","1","0"
"560","15-011-0144","0","1"
"561","15-011-0145","1","0"
"562","15-011-0150","1","0"
"563","15-011-0157","0","1"
"564","15-011-0170","1","0"
"565","15-011-0172","0","1"
"566","15-011-0185","0","1"
"567","15-011-0186","0","1"
"568","15-011-0191","1","0"
"569","15-011-0192","0","1"
"570","15-011-0221","1","0"
"571","15-011-0223","1","0"
"572","15-011-0243","1","0"
"573","15-011-0258","0","1"
"574","15-011-0267","2","0"
"575","15-011-0270","0","1"
"576","15-011-0278","2","1"
"577","15-011-0280","0","1"
"578","15-011-0281","1","0"
"579","15-011-0283","0","1"
"580","15-011-0284","0","1"
"581","15-011-0286","3","1"
"582","15-011-0289","0","1"
"583","15-011-0306","0","1"
"584","15-011-0339","2","1"
"585","15-011-0348","0","1"
"586","15-011-0353","2","1"
"587","15-011-0365","0","1"
"588","15-011-0379","0","1"
"589","15-011-0409","2","0"
"590","15-011-0439","1","0"
"591","15-011-0461","1","1"
"592","15-011-0465","0","1"
"593","15-011-0477","0","1"
"594","15-011-0478","0","1"
"595","15-011-0505","0","1"
"596","15-011-0520","1","1"
"597","15-011-0528","2","0"
"598","15-011-0548","0","1"
"599","15-011-0557","1","0"
"600","15-011-0558","0","1"
"601","15-011-0578","0","1"
"602","15-011-0584","0","1"
"603","15-011-0592","0","1"
"604","15-011-0608","0","1"
"605","15-011-0667","0","1"
"606","15-011-0668","0","1"
"607","15-011-0679","1","1"
"608","15-011-0680","0","1"
"609","15-011-0704","1","1"
"610","15-011-0737","0","1"
"611","15-011-0738","0","1"
"612","15-011-0748","0","1"
"613","15-011-0762","1","0"
"614","15-011-0790","1","0"
"615","15-011-0791","0","1"
"616","15-011-0802","1","1"
"617","15-011-0828","0","1"
"618","15-011-0855","0","1"
"619","15-011-0886","0","1"
"620","15-011-0890","0","1"
"621","15-011-0899","0","1"
"622","15-011-0924","0","1"
"623","15-011-0949","1","1"
"624","15-011-0957","0","1"
"625","15-011-0966","0","1"
"626","15-011-0972","0","1"
"627","15-011-1025","0","1"
"628","15-011-1037","1","1"
"629","15-011-1059","0","1"
"630","15-011-1060","0","1"
"631","15-011-1083","0","1"
"632","15-011-1094","0","1"
"633","15-011-1107","0","1"
"634","15-011-1119","0","1"
"635","15-011-1152","0","1"
"636","15-011-1185","0","1"
"637","15-011-1187","0","1"
"638","15-011-1190","1","1"
"639","15-011-1209","0","1"
"640","15-011-1225","0","1"
"641","15-011-1226","0","1"
"642","15-011-1234","0","1"
"643","15-011-1245","2","1"
"644","15-011-1246","0","1"
"645","15-011-1255","0","1"
"646","15-011-1286","1","0"
"647","15-011-1297","3","0"
"648","16-001-0022","1","0"
"649","16-001-0046","2","1"
"650","16-001-0243","1","1"
"651","16-002-0119","0","1"
"652","16-004-0073","1","1"
"653","16-008-0001","1","0"
"654","16-008-0002","0","1"
"655","16-008-0005","1","0"
"656","16-008-0006","0","1"
"657","16-008-0009","0","1"
"658","16-008-0010","0","1"
"659","16-008-0011","1","1"
"660","16-008-0012","0","1"
"661","16-008-0013","0","1"
"662","16-008-0014","0","1"
"663","16-008-0015","0","1"
"664","16-008-0016","1","0"
"665","16-008-0017","0","1"
"666","16-008-0019","0","1"
"667","16-008-0021","0","1"
"668","16-008-0023","2","0"
"669","16-008-0024","1","0"
"670","16-008-0025","0","1"
"671","16-008-0028","1","0"
"672","16-008-0029","1","0"
"673","16-010-0001","1","0"
"674","16-010-0004","0","1"
"675","16-010-0007","0","1"
"676","16-010-0010","1","0"
"677","16-010-0013","0","1"
"678","16-010-0014","0","1"
"679","16-010-0019","0","1"
"680","16-010-0022","1","0"
"681","16-010-0023","0","1"
"682","16-010-0024","1","0"
"683","16-010-0026","1","0"
"684","16-010-0028","0","1"
"685","16-010-0029","1","0"
"686","16-011-0010","4","1"
"687","16-011-0018","0","1"
"688","16-011-0030","1","1"
"689","16-011-0036","0","1"
"690","16-011-0038","0","1"
"691","16-011-0041","1","0"
"692","16-011-0042","1","0"
"693","16-011-0045","0","1"
"694","16-011-0047","1","1"
"695","16-011-0048","0","1"
"696","16-011-0050","0","1"
"697","16-011-0053","2","0"
"698","16-011-0058","1","1"
"699","16-011-0067","0","1"
"700","16-011-0069","0","1"
"701","16-011-0079","0","1"
"702","16-011-0090","1","1"
"703","16-011-0091","1","1"
"704","16-011-0097","1","0"
"705","16-011-0098","0","1"
"706","16-011-0103","1","0"
"707","16-011-0112","1","1"
"708","16-011-0121","2","1"
"709","16-011-0128","1","1"
"710","16-011-0129","2","0"
"711","16-011-0136","1","0"
"712","16-011-0138","0","1"
"713","16-011-0139","1","1"
"714","16-011-0154","0","1"
"715","16-011-0163","2","1"
"716","16-011-0166","0","1"
"717","16-011-0172","1","0"
"718","16-011-0179","0","1"
"719","16-011-0188","0","1"
"720","16-011-0190","0","1"
"721","16-011-0195","1","0"
"722","16-011-0208","2","0"
"723","16-011-0214","1","0"
"724","16-011-0218","0","1"
"725","16-011-0221","0","1"
"726","16-011-0226","1","0"
"727","16-011-0232","1","0"
"728","16-011-0263","2","1"
"729","16-011-0272","0","1"
"730","16-011-0311","2","0"
"731","16-011-0320","0","1"
"732","16-011-0335","1","1"
"733","16-011-0349","0","1"
"734","16-011-0353","1","1"
"735","16-011-0361","0","1"
"736","16-011-0363","0","1"
"737","16-011-0370","0","1"
"738","16-011-0417","1","0"
"739","16-011-0420","0","1"
"740","16-011-0437","1","1"
"741","16-011-0443","1","0"
"742","16-011-0468","0","1"
"743","16-011-0476","0","1"
"744","16-011-0502","1","0"
"745","16-011-0526","0","1"
"746","16-011-0533","2","0"
"747","16-011-0543","1","0"
"748","16-011-0577","0","1"
"749","16-011-0578","0","1"
"750","16-011-0580","1","1"
"751","16-011-0603","0","1"
"752","16-011-0626","1","0"
"753","16-011-0637","2","1"
"754","16-011-0646","2","0"
"755","16-011-0654","1","1"
"756","16-011-0658","0","1"
"757","16-011-0664","1","1"
"758","16-011-0669","0","1"
"759","16-011-0792","0","1"
"760","16-011-0900","0","1"
"761","16-011-0936","1","0"
"762","16-011-0957","1","0"
"763","16-011-1018","0","1"
"764","16-011-1072","0","1"
"765","16-011-1119","0","1"
"766","16-011-1131","0","1"
"767","16-011-1136","1","1"
"768","16-011-1138","0","1"
"769","16-011-1203","0","1"
"770","16-011-1225","0","1"
"771","17-002-0323","0","1"
"772","17-003-1307","2","1"
"773","17-003-1598","0","1"
"774","17-003-1647","0","1"
"775","17-005-0002","0","1"
"776","17-005-0003","0","1"
"777","17-005-0004","1","0"
"778","17-005-0005","2","0"
"779","17-005-0007","0","1"
"780","17-005-0008","0","1"
"781","17-005-0009","0","1"
"782","17-005-0010","1","0"
"783","17-005-0012","1","1"
"784","17-005-0013","0","1"
"785","17-005-0014","0","1"
"786","17-005-0016","0","1"
"787","17-005-0017","0","1"
"788","17-005-0019","0","1"
"789","17-005-0020","0","1"
"790","17-005-0021","1","1"
"791","17-005-0022","0","1"
"792","17-006-0002","0","1"
"793","17-006-0004","0","1"
"794","17-006-0005","0","1"
"795","17-006-0010","0","1"
"796","17-006-0012","0","1"
"797","17-006-0014","0","1"
"798","17-006-0016","0","1"
"799","17-006-0017","0","1"
"800","17-007-0001","1","0"
"801","17-007-0003","1","0"
"802","17-007-0004","1","0"
"803","17-007-0005","0","1"
"804","17-007-0006","1","0"
"805","17-007-0007","1","0"
"806","17-007-0008","0","1"
"807","17-007-0009","1","0"
"808","17-007-0010","0","1"
"809","17-007-0011","1","0"
"810","17-007-0013","0","1"
"811","17-007-0015","1","0"
"812","17-011-0046","1","0"
"813","17-011-0048","0","1"
"814","17-011-0055","1","0"
"815","17-011-0080","0","1"
"816","17-011-0082","1","0"
"817","17-011-0089","2","0"
"818","17-011-0093","0","1"
"819","17-011-0094","0","1"
"820","17-011-0095","1","1"
"821","17-011-0113","1","0"
"822","17-011-0117","0","1"
"823","17-011-0141","0","1"
"824","17-011-0146","0","1"
"825","17-011-0147","1","0"
"826","17-011-0150","2","1"
"827","17-011-0157","0","1"
"828","17-011-0170","0","1"
"829","17-011-0178","1","0"
"830","17-011-0187","1","0"
"831","17-011-0190","0","1"
"832","17-011-0199","1","0"
"833","17-011-0200","1","0"
"834","17-011-0201","1","0"
"835","17-011-0206","0","1"
"836","17-011-0220","1","0"
"837","17-011-0228","1","1"
"838","17-011-0242","2","0"
"839","17-011-0256","0","1"
"840","17-011-0262","0","1"
"841","17-011-0265","0","1"
"842","17-011-0277","1","1"
"843","17-011-0288","0","1"
"844","17-011-0290","1","0"
"845","17-011-0291","0","1"
"846","17-011-0297","1","0"
"847","17-011-0303","0","1"
"848","17-011-0339","1","0"
"849","17-011-0351","0","1"
"850","17-011-0359","0","1"
"851","17-011-0379","0","1"
"852","17-011-0380","0","1"
"853","17-011-0398","1","0"
"854","17-011-0404","0","1"
"855","17-011-0422","1","0"
"856","17-011-0457","0","1"
"857","17-011-0463","1","0"
"858","17-011-0465","1","1"
"859","17-011-0470","1","1"
"860","17-011-0480","0","1"
"861","17-011-0504","1","1"
"862","17-011-0546","1","0"
"863","17-011-0550","1","1"
"864","17-011-0570","1","0"
"865","17-011-0593","0","1"
"866","17-011-0597","3","1"
"867","17-011-0626","1","0"
"868","17-011-0692","1","1"
"869","17-011-0726","0","1"
"870","17-011-0734","0","1"
"871","17-011-0774","1","0"
"872","17-011-0808","2","0"
"873","17-011-0814","0","1"
"874","17-011-0831","0","1"
"875","17-011-0854","2","1"
"876","17-011-0961","1","0"
"877","17-011-0962","0","1"
"878","17-011-0993","2","0"
"879","17-011-1023","0","1"
"880","17-011-1035","0","1"
"881","17-011-1051","1","1"
"882","17-011-1168","0","1"
"883","17-011-1174","0","1"
"884","17-011-1176","0","1"
"885","17-011-1180","1","0"
"886","18-001-0188","0","1"
"887","18-002-0486","0","1"
"888","18-002-0604","0","1"
"889","18-008-0003","0","1"
"890","18-008-0006","0","1"
"891","18-008-0007","1","0"
"892","18-008-0008","0","1"
"893","18-008-0009","0","1"
"894","18-008-0010","0","1"
"895","18-008-0012","1","1"
"896","18-008-0013","0","1"
"897","18-008-0014","0","1"
"898","18-008-0016","0","1"
"899","18-008-0017","1","0"
"900","18-008-0018","1","0"
"901","18-008-0019","0","1"
"902","18-008-0020","1","0"
"903","18-008-0021","0","1"
"904","18-008-0022","0","1"
"905","18-008-0023","0","1"
"906","18-008-0024","0","1"
"907","18-008-0025","0","1"
"908","18-008-0026","1","0"
"909","18-008-0027","0","1"
"910","18-008-0028","0","1"
"911","18-009-0002","0","1"
"912","18-009-0010","0","1"
"913","18-009-0011","0","1"
"914","18-009-0012","0","1"
"915","18-009-0019","0","1"
"916","18-009-0022","1","0"
"917","18-009-0026","1","0"
"918","18-009-0029","0","1"
"919","18-009-0030","0","1"
"920","18-010-0002","1","0"
"921","18-010-0004","1","0"
"922","18-010-0005","1","0"
"923","18-010-0006","0","1"
"924","18-010-0008","1","0"
"925","18-010-0009","1","0"
"926","18-010-0012","0","1"
"927","18-010-0016","0","1"
"928","18-010-0017","1","0"
"929","18-010-0019","1","0"
"930","18-010-0022","1","0"
"931","18-010-0023","1","0"
