"","Matricula","NC","C"
"104","08-006-0011","0","1"
"105","08-007-0002","0","1"
"106","08-008-0001","0","1"
"107","08-008-0002","0","1"
"108","08-008-0003","0","1"
"109","08-008-0004","0","1"
"110","08-008-0006","1","1"
"111","08-008-0008","0","1"
"112","08-008-0009","1","0"
"113","08-008-0010","0","1"
"114","08-008-0011","2","0"
"115","08-008-0014","0","1"
"116","08-009-0001","1","0"
"117","08-009-0004","1","1"
"118","08-009-0011","0","1"
"119","08-009-0016","0","1"
"120","08-009-0017","0","1"
"121","08-009-0018","0","1"
"122","08-009-0020","0","1"
"123","08-009-0025","0","1"
"124","08-011-0062","0","1"
"125","08-011-0331","0","1"
"126","08-011-0532","0","1"
"127","08-011-0908","0","1"
"128","08-011-0928","1","1"
"129","09-001-0077","0","1"
"130","09-002-0168","1","1"
"131","09-003-0062","0","1"
"132","09-005-0003","0","1"
"133","09-006-0001","0","1"
"134","09-006-0002","0","1"
"135","09-007-0001","0","1"
"136","09-007-0004","0","1"
"137","09-008-0003","1","0"
"138","09-008-0005","0","1"
"139","09-008-0007","1","1"
"140","09-008-0008","0","1"
"141","09-008-0011","0","1"
"142","09-008-0012","0","1"
"143","09-008-0020","0","1"
"144","09-008-0021","0","1"
"145","09-008-0027","2","0"
"146","09-008-0029","0","1"
"147","09-010-0001","0","1"
"148","09-010-0005","1","1"
"149","09-010-0009","0","1"
"150","09-010-0011","1","0"
"151","09-010-0013","0","1"
"152","09-010-0021","0","1"
"153","09-010-0026","0","1"
"154","09-010-0028","0","1"
"155","09-011-0034","0","1"
"156","09-011-0242","0","1"
"157","09-011-0587","0","1"
"158","09-011-0627","0","1"
"159","10-002-0044","0","1"
"160","10-003-0424","1","1"
"161","10-003-0840","0","1"
"162","10-003-1048","0","1"
"163","10-003-1164","1","1"
"164","10-003-1374","0","1"
"165","10-005-0001","0","1"
"166","10-005-0002","0","1"
"167","10-005-0003","0","1"
"168","10-005-0005","0","1"
"169","10-005-0008","0","1"
"170","10-005-0013","0","1"
"171","10-005-0019","1","1"
"172","10-005-0020","0","1"
"173","10-005-0021","0","1"
"174","10-008-0001","0","1"
"175","10-008-0003","0","1"
"176","10-008-0008","0","1"
"177","10-008-0010","0","1"
"178","10-008-0015","1","1"
"179","10-008-0020","0","1"
"180","10-008-0021","0","1"
"181","10-008-0025","0","1"
"182","10-008-0033","0","1"
"183","10-008-0034","0","1"
"184","10-008-0035","0","1"
"185","10-009-0010","0","1"
"186","10-009-0014","0","1"
"187","10-009-0019","0","1"
"188","10-009-0020","1","0"
"189","10-009-0025","0","1"
"190","10-009-0027","0","1"
"191","10-009-0029","1","0"
"192","10-009-0030","1","1"
"193","10-009-0032","0","1"
"194","10-010-0003","0","1"
"195","10-011-0116","0","1"
"196","10-011-0270","1","1"
"197","10-011-0301","0","1"
"198","10-011-0316","0","1"
"199","10-011-0350","0","1"
"200","10-011-0531","0","1"
"201","10-011-0570","0","1"
"202","11-001-0089","0","1"
"203","11-002-0199","0","1"
"204","11-002-0342","0","1"
"205","11-003-1070","0","1"
"206","11-004-0099","0","1"
"207","11-005-0002","0","1"
"208","11-005-0003","0","1"
"209","11-005-0004","0","1"
"210","11-005-0005","0","1"
"211","11-005-0012","0","1"
"212","11-006-0001","0","1"
"213","11-008-0003","0","1"
"214","11-008-0005","0","1"
"215","11-008-0006","2","1"
"216","11-009-0001","0","1"
"217","11-010-0004","0","1"
"218","11-010-0011","0","1"
"219","11-010-0016","0","1"
"220","11-010-0018","0","1"
"221","11-010-0021","0","1"
"222","11-010-0023","1","1"
"223","11-010-0030","1","1"
"224","11-011-0378","0","1"
"225","11-011-0581","0","1"
"226","11-011-0678","1","0"
"227","12-001-0069","0","1"
"228","12-003-0277","0","1"
"229","12-003-0782","0","1"
"230","12-003-1259","0","1"
"231","12-003-1635","0","1"
"232","12-003-1684","0","1"
"233","12-004-0084","1","1"
"234","12-004-0115","0","1"
"235","12-005-0001","0","1"
"236","12-006-0001","0","1"
"237","12-008-0008","0","1"
"238","12-008-0010","0","1"
"239","12-008-0013","0","1"
"240","12-008-0016","0","1"
"241","12-008-0023","0","1"
"242","12-008-0025","0","1"
"243","12-008-0026","0","1"
"244","12-008-0028","0","1"
"245","12-009-0008","0","1"
"246","12-009-0015","1","1"
"247","12-009-0019","0","1"
"248","12-009-0026","0","1"
"249","12-009-0027","0","1"
"250","12-009-0028","1","0"
"251","12-011-0037","0","1"
"252","12-011-0092","0","1"
"253","12-011-0147","0","1"
"254","12-011-0175","0","1"
"255","12-011-0180","0","1"
"256","12-011-0905","0","1"
"257","12-011-0957","0","1"
"258","12-011-1009","0","1"
"259","12-011-1192","0","1"
"260","13-001-0109","3","0"
"261","13-001-0265","0","1"
"262","13-003-0256","0","1"
"263","13-003-0582","1","0"
"264","13-003-0882","1","1"
"265","13-003-0941","1","1"
"266","13-003-1054","0","1"
"267","13-003-1505","0","1"
"268","13-003-1577","2","1"
"269","13-004-0021","0","1"
"270","13-004-0154","0","1"
"271","13-005-0003","0","1"
"272","13-005-0004","0","1"
"273","13-005-0013","1","1"
"274","13-005-0015","0","1"
"275","13-005-0018","0","1"
"276","13-005-0020","0","1"
"277","13-006-0002","0","1"
"278","13-006-0003","0","1"
"279","13-006-0005","0","1"
"280","13-006-0006","0","1"
"281","13-006-0007","0","1"
"282","13-006-0009","0","1"
"283","13-006-0011","0","1"
"284","13-006-0012","0","1"
"285","13-006-0013","0","1"
"286","13-006-0015","0","1"
"287","13-006-0016","0","1"
"288","13-006-0018","0","1"
"289","13-006-0020","0","1"
"290","13-008-0003","1","1"
"291","13-008-0006","0","1"
"292","13-008-0011","0","1"
"293","13-008-0013","0","1"
"294","13-008-0014","0","1"
"295","13-008-0016","1","1"
"296","13-008-0025","0","1"
"297","13-008-0027","0","1"
"298","13-008-0029","0","1"
"299","13-008-0031","1","1"
"300","13-008-0032","1","1"
"301","13-010-0001","0","1"
"302","13-010-0009","1","1"
"303","13-010-0011","0","1"
"304","13-010-0013","0","1"
"305","13-010-0014","0","1"
"306","13-010-0015","0","1"
"307","13-010-0017","0","1"
"308","13-010-0018","0","1"
"309","13-010-0020","0","1"
"310","13-010-0027","0","1"
"311","13-010-0030","0","1"
"312","13-011-0075","0","1"
"313","13-011-0160","0","1"
"314","13-011-0237","0","1"
"315","13-011-0265","0","1"
"316","13-011-0266","0","1"
"317","13-011-0289","0","1"
"318","13-011-0349","1","1"
"319","13-011-0365","0","1"
"320","13-011-0370","0","1"
"321","13-011-0372","1","1"
"322","13-011-0496","0","1"
"323","13-011-0560","1","0"
"324","13-011-0614","0","1"
"325","13-011-0731","1","1"
"326","13-011-0742","0","1"
"327","13-011-0778","0","1"
"328","13-011-0794","0","1"
"329","13-011-0863","0","1"
"330","13-011-0877","0","1"
"331","13-011-0893","0","1"
"332","13-011-0901","0","1"
"333","13-011-0954","0","1"
"334","13-011-0975","0","1"
"335","13-011-0982","1","1"
"336","13-011-0999","0","1"
"337","14-002-0186","0","1"
"338","14-003-0321","0","1"
"339","14-003-0380","2","0"
"340","14-003-1204","0","1"
"341","14-003-1270","0","1"
"342","14-003-1498","1","1"
"343","14-010-0002","0","1"
"344","14-011-0044","0","1"
"345","14-011-0073","0","1"
"346","14-011-0075","0","1"
"347","14-011-0086","0","1"
"348","14-011-0092","0","1"
"349","14-011-0104","0","1"
"350","14-011-0114","0","1"
"351","14-011-0130","0","1"
"352","14-011-0137","0","1"
"353","14-011-0192","0","1"
"354","14-011-0209","0","1"
"355","14-011-0213","0","1"
"356","14-011-0239","0","1"
"357","14-011-0244","0","1"
"358","14-011-0275","0","1"
"359","14-011-0289","0","1"
"360","14-011-0293","0","1"
"361","14-011-0297","0","1"
"362","14-011-0313","0","1"
"363","14-011-0314","0","1"
"364","14-011-0321","0","1"
"365","14-011-0374","0","1"
"366","14-011-0398","0","1"
"367","14-011-0408","1","1"
"368","14-011-0437","1","1"
"369","14-011-0461","0","1"
"370","14-011-0482","2","0"
"371","14-011-0503","0","1"
"372","14-011-0537","0","1"
"373","14-011-0586","0","1"
"374","14-011-0597","0","1"
"375","14-011-0602","0","1"
"376","14-011-0612","0","1"
"377","14-011-0622","0","1"
"378","14-011-0713","0","1"
"379","14-011-0720","0","1"
"380","14-011-0727","0","1"
"381","14-011-0770","0","1"
"382","14-011-0790","0","1"
"383","14-011-0868","0","1"
"384","14-011-0876","0","1"
"385","14-011-0904","3","1"
"386","14-011-0913","0","1"
"387","14-011-0921","0","1"
"388","14-011-0938","0","1"
"389","14-011-0964","1","0"
"390","14-011-0973","0","1"
"391","14-011-0974","0","1"
"392","14-011-0976","0","1"
"393","14-011-0986","1","0"
"394","14-011-0988","0","1"
"395","14-011-0995","1","1"
"396","14-011-1039","0","1"
"397","14-011-1097","1","0"
"398","14-011-1101","0","1"
"399","14-011-1102","0","1"
"400","14-011-1104","1","0"
"401","14-011-1105","0","1"
"402","14-011-1109","0","1"
"403","14-011-1146","0","1"
"404","15-001-0252","1","0"
"405","15-001-0342","0","1"
"406","15-002-0070","0","1"
"407","15-002-0289","0","1"
"408","15-003-0338","1","1"
"409","15-003-0775","1","1"
"410","15-003-0936","0","1"
"411","15-003-1441","0","1"
"412","15-007-0010","0","1"
"413","15-008-0001","1","0"
"414","15-008-0006","1","0"
"415","15-008-0007","0","1"
"416","15-008-0009","1","0"
"417","15-008-0013","1","0"
"418","15-008-0015","1","0"
"419","15-008-0020","1","0"
"420","15-008-0022","1","1"
"421","15-008-0026","1","0"
"422","15-008-0028","1","0"
"423","15-008-0030","1","1"
"424","15-009-0009","1","0"
"425","15-009-0013","1","1"
"426","15-009-0016","0","1"
"427","15-009-0021","0","1"
"428","15-009-0026","0","1"
"429","15-009-0028","0","1"
"430","15-010-0002","0","1"
"431","15-010-0007","0","1"
"432","15-010-0013","0","1"
"433","15-010-0015","0","1"
"434","15-010-0018","0","1"
"435","15-010-0022","1","1"
"436","15-010-0023","0","1"
"437","15-010-0028","0","1"
"438","15-010-0031","0","1"
"439","15-010-0033","0","1"
"440","15-010-0035","0","1"
"441","15-011-0011","0","1"
"442","15-011-0014","2","1"
"443","15-011-0026","0","1"
"444","15-011-0035","0","1"
"445","15-011-0045","0","1"
"446","15-011-0046","0","1"
"447","15-011-0049","0","1"
"448","15-011-0076","0","1"
"449","15-011-0079","0","1"
"450","15-011-0085","0","1"
"451","15-011-0089","0","1"
"452","15-011-0096","0","1"
"453","15-011-0098","0","1"
"454","15-011-0107","0","1"
"455","15-011-0114","0","1"
"456","15-011-0125","0","1"
"457","15-011-0144","0","1"
"458","15-011-0157","0","1"
"459","15-011-0170","0","1"
"460","15-011-0172","0","1"
"461","15-011-0185","1","0"
"462","15-011-0196","0","1"
"463","15-011-0223","0","1"
"464","15-011-0224","0","1"
"465","15-011-0258","1","1"
"466","15-011-0278","0","1"
"467","15-011-0280","0","1"
"468","15-011-0284","0","1"
"469","15-011-0286","0","1"
"470","15-011-0306","0","1"
"471","15-011-0332","0","1"
"472","15-011-0336","0","1"
"473","15-011-0339","0","1"
"474","15-011-0353","0","1"
"475","15-011-0365","0","1"
"476","15-011-0379","0","1"
"477","15-011-0409","0","1"
"478","15-011-0465","0","1"
"479","15-011-0478","0","1"
"480","15-011-0505","0","1"
"481","15-011-0535","1","1"
"482","15-011-0548","1","1"
"483","15-011-0558","0","1"
"484","15-011-0578","0","1"
"485","15-011-0584","0","1"
"486","15-011-0592","0","1"
"487","15-011-0608","0","1"
"488","15-011-0667","0","1"
"489","15-011-0668","0","1"
"490","15-011-0677","0","1"
"491","15-011-0679","0","1"
"492","15-011-0680","0","1"
"493","15-011-0704","0","1"
"494","15-011-0711","0","1"
"495","15-011-0738","0","1"
"496","15-011-0790","1","0"
"497","15-011-0791","0","1"
"498","15-011-0802","0","1"
"499","15-011-0828","0","1"
"500","15-011-0886","0","1"
"501","15-011-0890","0","1"
"502","15-011-0898","0","1"
"503","15-011-0899","0","1"
"504","15-011-0924","1","0"
"505","15-011-0951","0","1"
"506","15-011-0957","0","1"
"507","15-011-1025","0","1"
"508","15-011-1037","0","1"
"509","15-011-1060","0","1"
"510","15-011-1085","0","1"
"511","15-011-1094","0","1"
"512","15-011-1107","0","1"
"513","15-011-1119","0","1"
"514","15-011-1152","0","1"
"515","15-011-1185","0","1"
"516","15-011-1187","0","1"
"517","15-011-1190","0","1"
"518","15-011-1209","0","1"
"519","15-011-1225","0","1"
"520","15-011-1234","0","1"
"521","15-011-1245","2","1"
"522","15-011-1255","0","1"
"523","15-011-1297","0","1"
"524","16-001-0046","0","1"
"525","16-001-0243","0","1"
"526","16-004-0073","1","1"
"527","16-008-0002","1","0"
"528","16-008-0006","1","0"
"529","16-008-0009","0","1"
"530","16-008-0010","1","0"
"531","16-008-0017","1","0"
"532","16-008-0019","1","1"
"533","16-008-0023","2","0"
"534","16-008-0025","0","1"
"535","16-010-0020","0","1"
"536","16-011-0004","0","1"
"537","16-011-0010","0","1"
"538","16-011-0014","0","1"
"539","16-011-0030","1","1"
"540","16-011-0036","0","1"
"541","16-011-0047","0","1"
"542","16-011-0048","0","1"
"543","16-011-0050","0","1"
"544","16-011-0053","1","0"
"545","16-011-0059","0","1"
"546","16-011-0061","0","1"
"547","16-011-0067","0","1"
"548","16-011-0069","0","1"
"549","16-011-0072","1","1"
"550","16-011-0079","0","1"
"551","16-011-0090","0","1"
"552","16-011-0098","0","1"
"553","16-011-0112","0","1"
"554","16-011-0126","0","1"
"555","16-011-0129","0","1"
"556","16-011-0138","0","1"
"557","16-011-0139","0","1"
"558","16-011-0154","0","1"
"559","16-011-0163","0","1"
"560","16-011-0169","1","1"
"561","16-011-0172","0","1"
"562","16-011-0179","0","1"
"563","16-011-0188","1","1"
"564","16-011-0190","0","1"
"565","16-011-0208","0","1"
"566","16-011-0214","0","1"
"567","16-011-0218","0","1"
"568","16-011-0221","0","1"
"569","16-011-0226","1","0"
"570","16-011-0232","0","1"
"571","16-011-0263","0","1"
"572","16-011-0272","0","1"
"573","16-011-0311","1","0"
"574","16-011-0320","0","1"
"575","16-011-0349","0","1"
"576","16-011-0353","0","1"
"577","16-011-0361","0","1"
"578","16-011-0370","0","1"
"579","16-011-0417","1","0"
"580","16-011-0420","0","1"
"581","16-011-0437","0","1"
"582","16-011-0446","0","1"
"583","16-011-0468","1","1"
"584","16-011-0476","0","1"
"585","16-011-0526","0","1"
"586","16-011-0577","0","1"
"587","16-011-0578","0","1"
"588","16-011-0580","0","1"
"589","16-011-0584","0","1"
"590","16-011-0626","0","1"
"591","16-011-0631","0","1"
"592","16-011-0650","1","0"
"593","16-011-0654","0","1"
"594","16-011-0658","0","1"
"595","16-011-0664","0","1"
"596","16-011-0669","0","1"
"597","16-011-0792","0","1"
"598","16-011-0795","0","1"
"599","16-011-0977","0","1"
"600","16-011-1072","0","1"
"601","16-011-1131","1","0"
"602","16-011-1136","0","1"
"603","16-011-1138","0","1"
"604","16-011-1184","0","1"
"605","16-011-1203","0","1"
"606","17-002-0265","0","1"
"607","17-002-0323","0","1"
"608","17-002-0359","0","1"
"609","17-003-1307","0","1"
"610","17-003-1598","0","1"
"611","17-003-1647","0","1"
"612","17-011-0048","0","1"
"613","17-011-0080","0","1"
"614","17-011-0081","0","1"
"615","17-011-0089","0","1"
"616","17-011-0094","0","1"
"617","17-011-0095","0","1"
"618","17-011-0150","0","1"
"619","17-011-0168","0","1"
"620","17-011-0170","0","1"
"621","17-011-0201","1","0"
"622","17-011-0204","0","1"
"623","17-011-0220","0","1"
"624","17-011-0242","0","1"
"625","17-011-0262","0","1"
"626","17-011-0265","0","1"
"627","17-011-0288","0","1"
"628","17-011-0291","0","1"
"629","17-011-0297","0","1"
"630","17-011-0339","0","1"
"631","17-011-0351","0","1"
"632","17-011-0355","0","1"
"633","17-011-0379","0","1"
"634","17-011-0380","0","1"
"635","17-011-0389","0","1"
"636","17-011-0398","1","1"
"637","17-011-0404","0","1"
"638","17-011-0465","0","1"
"639","17-011-0470","0","1"
"640","17-011-0480","0","1"
"641","17-011-0504","0","1"
"642","17-011-0550","0","1"
"643","17-011-0570","0","1"
"644","17-011-0589","0","1"
"645","17-011-0593","0","1"
"646","17-011-0597","0","1"
"647","17-011-0692","0","1"
"648","17-011-0774","0","1"
"649","17-011-0814","0","1"
"650","17-011-0831","0","1"
"651","17-011-0854","0","1"
"652","17-011-0962","0","1"
"653","17-011-0993","0","1"
"654","17-011-1023","0","1"
"655","17-011-1035","0","1"
"656","17-011-1051","0","1"
"657","17-011-1135","0","1"
"658","17-011-1168","0","1"
"659","17-011-1220","0","1"
"660","18-008-0021","0","1"
"661","18-009-0024","1","0"
"662","18-009-0029","0","1"
"663","18-010-0005","0","1"
"664","18-010-0035","1","0"
"665","18-010-0037","0","1"
"666","18-010-0058","0","1"
"667","18-011-0125","0","1"
"668","18-011-0143","0","1"
"669","18-011-0165","0","1"
"670","18-011-0298","0","1"
"671","18-011-0387","0","1"
"672","18-011-0588","0","1"
"673","18-011-1094","1","0"
"674","18-011-1179","0","1"
