"","Matricula","NC","C"
"173","09-008-0020","0","1"
"174","09-008-0021","0","1"
"175","09-008-0027","0","1"
"176","09-008-0029","0","1"
"177","09-009-0001","0","1"
"178","09-010-0001","0","1"
"179","09-010-0005","0","1"
"180","09-010-0009","0","1"
"181","09-010-0011","0","1"
"182","09-010-0013","1","1"
"183","09-010-0018","0","1"
"184","09-010-0021","1","0"
"185","09-010-0026","0","1"
"186","09-010-0028","0","1"
"187","09-011-0034","1","1"
"188","09-011-0242","0","1"
"189","09-011-0538","0","1"
"190","09-011-0587","0","1"
"191","09-011-0627","0","1"
"192","10-002-0044","0","1"
"193","10-003-0424","1","1"
"194","10-003-0840","0","1"
"195","10-003-1164","1","1"
"196","10-003-1374","0","1"
"197","10-005-0001","0","1"
"198","10-005-0002","0","1"
"199","10-005-0003","0","1"
"200","10-005-0004","0","1"
"201","10-005-0005","0","1"
"202","10-005-0008","0","1"
"203","10-005-0010","0","1"
"204","10-005-0013","0","1"
"205","10-005-0015","1","1"
"206","10-005-0019","1","1"
"207","10-005-0020","0","1"
"208","10-005-0021","0","1"
"209","10-008-0001","0","1"
"210","10-008-0003","0","1"
"211","10-008-0008","0","1"
"212","10-008-0010","2","1"
"213","10-008-0015","0","1"
"214","10-008-0016","0","1"
"215","10-008-0018","1","0"
"216","10-008-0020","0","1"
"217","10-008-0021","0","1"
"218","10-008-0024","1","0"
"219","10-008-0025","0","1"
"220","10-008-0026","0","1"
"221","10-008-0033","0","1"
"222","10-008-0034","0","1"
"223","10-008-0035","0","1"
"224","10-008-0037","0","1"
"225","10-009-0010","0","1"
"226","10-009-0014","0","1"
"227","10-009-0016","0","1"
"228","10-009-0019","0","1"
"229","10-009-0020","0","1"
"230","10-009-0025","0","1"
"231","10-009-0029","1","1"
"232","10-009-0030","0","1"
"233","10-009-0031","1","0"
"234","10-009-0032","0","1"
"235","10-010-0003","0","1"
"236","10-011-0116","0","1"
"237","10-011-0137","0","1"
"238","10-011-0270","0","1"
"239","10-011-0301","1","1"
"240","10-011-0316","0","1"
"241","10-011-0350","0","1"
"242","10-011-0375","0","1"
"243","10-011-0531","0","1"
"244","10-011-0570","0","1"
"245","11-001-0089","0","1"
"246","11-002-0078","0","1"
"247","11-002-0082","0","1"
"248","11-002-0199","0","1"
"249","11-002-0342","0","1"
"250","11-003-1070","0","1"
"251","11-004-0099","1","1"
"252","11-005-0002","0","1"
"253","11-005-0003","0","1"
"254","11-005-0004","1","1"
"255","11-005-0005","0","1"
"256","11-005-0011","1","0"
"257","11-005-0012","0","1"
"258","11-006-0001","0","1"
"259","11-007-0001","0","1"
"260","11-008-0003","0","1"
"261","11-008-0005","0","1"
"262","11-008-0006","0","1"
"263","11-010-0004","0","1"
"264","11-010-0007","0","1"
"265","11-010-0011","0","1"
"266","11-010-0016","0","1"
"267","11-010-0017","0","1"
"268","11-010-0018","0","1"
"269","11-010-0019","0","1"
"270","11-010-0021","0","1"
"271","11-010-0023","0","1"
"272","11-010-0030","0","1"
"273","11-011-0378","1","1"
"274","11-011-0581","0","1"
"275","11-011-0678","0","1"
"276","12-001-0069","0","1"
"277","12-001-0208","0","1"
"278","12-003-0277","0","1"
"279","12-003-0782","0","1"
"280","12-003-1259","1","0"
"281","12-003-1635","0","1"
"282","12-003-1684","0","1"
"283","12-004-0084","0","1"
"284","12-004-0115","0","1"
"285","12-005-0001","0","1"
"286","12-006-0001","0","1"
"287","12-008-0001","1","0"
"288","12-008-0002","0","1"
"289","12-008-0008","0","1"
"290","12-008-0010","0","1"
"291","12-008-0013","0","1"
"292","12-008-0016","0","1"
"293","12-008-0019","1","1"
"294","12-008-0023","0","1"
"295","12-008-0025","0","1"
"296","12-008-0028","0","1"
"297","12-008-0029","0","1"
"298","12-009-0002","0","1"
"299","12-009-0008","0","1"
"300","12-009-0012","0","1"
"301","12-009-0019","0","1"
"302","12-009-0020","0","1"
"303","12-009-0026","1","1"
"304","12-009-0027","0","1"
"305","12-009-0030","0","1"
"306","12-011-0037","0","1"
"307","12-011-0092","1","1"
"308","12-011-0147","0","1"
"309","12-011-0175","2","1"
"310","12-011-0180","2","1"
"311","12-011-0776","2","0"
"312","12-011-0905","0","1"
"313","12-011-0957","0","1"
"314","12-011-1009","1","1"
"315","12-011-1192","0","1"
"316","13-001-0041","1","0"
"317","13-001-0053","0","1"
"318","13-001-0085","0","1"
"319","13-001-0109","0","1"
"320","13-001-0265","0","1"
"321","13-003-0256","0","1"
"322","13-003-0582","1","0"
"323","13-003-0882","0","1"
"324","13-003-0941","1","1"
"325","13-003-1054","0","1"
"326","13-003-1505","0","1"
"327","13-003-1577","4","1"
"328","13-004-0021","0","1"
"329","13-004-0154","0","1"
"330","13-005-0002","0","1"
"331","13-005-0003","0","1"
"332","13-005-0004","0","1"
"333","13-005-0005","1","0"
"334","13-005-0013","0","1"
"335","13-005-0015","1","1"
"336","13-005-0017","0","1"
"337","13-005-0018","0","1"
"338","13-005-0020","1","1"
"339","13-006-0002","0","1"
"340","13-006-0003","0","1"
"341","13-006-0004","2","0"
"342","13-006-0005","0","1"
"343","13-006-0006","0","1"
"344","13-006-0007","0","1"
"345","13-006-0009","0","1"
"346","13-006-0011","0","1"
"347","13-006-0012","0","1"
"348","13-006-0013","0","1"
"349","13-006-0015","0","1"
"350","13-006-0016","0","1"
"351","13-006-0018","0","1"
"352","13-006-0020","0","1"
"353","13-008-0003","0","1"
"354","13-008-0006","0","1"
"355","13-008-0010","0","1"
"356","13-008-0011","0","1"
"357","13-008-0012","0","1"
"358","13-008-0013","0","1"
"359","13-008-0014","0","1"
"360","13-008-0016","0","1"
"361","13-008-0025","0","1"
"362","13-008-0027","0","1"
"363","13-008-0029","0","1"
"364","13-008-0031","0","1"
"365","13-008-0032","0","1"
"366","13-010-0001","0","1"
"367","13-010-0003","0","1"
"368","13-010-0006","1","0"
"369","13-010-0009","0","1"
"370","13-010-0011","0","1"
"371","13-010-0013","0","1"
"372","13-010-0014","0","1"
"373","13-010-0015","0","1"
"374","13-010-0016","1","0"
"375","13-010-0017","0","1"
"376","13-010-0018","0","1"
"377","13-010-0020","0","1"
"378","13-010-0027","0","1"
"379","13-010-0030","0","1"
"380","13-011-0075","0","1"
"381","13-011-0160","0","1"
"382","13-011-0237","1","1"
"383","13-011-0266","0","1"
"384","13-011-0283","0","1"
"385","13-011-0289","0","1"
"386","13-011-0349","1","0"
"387","13-011-0365","0","1"
"388","13-011-0370","0","1"
"389","13-011-0372","0","1"
"390","13-011-0496","0","1"
"391","13-011-0560","0","1"
"392","13-011-0614","0","1"
"393","13-011-0661","1","0"
"394","13-011-0731","1","1"
"395","13-011-0742","0","1"
"396","13-011-0778","1","1"
"397","13-011-0794","0","1"
"398","13-011-0857","0","1"
"399","13-011-0863","0","1"
"400","13-011-0877","2","1"
"401","13-011-0893","0","1"
"402","13-011-0901","0","1"
"403","13-011-0954","0","1"
"404","13-011-0975","0","1"
"405","13-011-0999","1","1"
"406","14-002-0186","0","1"
"407","14-003-0122","1","0"
"408","14-003-0321","0","1"
"409","14-003-0380","0","1"
"410","14-003-1204","0","1"
"411","14-003-1270","0","1"
"412","14-003-1498","0","1"
"413","14-004-0013","0","1"
"414","14-008-0003","0","1"
"415","14-010-0002","0","1"
"416","14-011-0044","0","1"
"417","14-011-0073","0","1"
"418","14-011-0075","0","1"
"419","14-011-0086","0","1"
"420","14-011-0092","0","1"
"421","14-011-0104","0","1"
"422","14-011-0114","0","1"
"423","14-011-0130","0","1"
"424","14-011-0137","0","1"
"425","14-011-0192","0","1"
"426","14-011-0209","0","1"
"427","14-011-0213","0","1"
"428","14-011-0239","0","1"
"429","14-011-0244","0","1"
"430","14-011-0274","1","0"
"431","14-011-0275","0","1"
"432","14-011-0289","0","1"
"433","14-011-0293","0","1"
"434","14-011-0297","0","1"
"435","14-011-0313","0","1"
"436","14-011-0314","0","1"
"437","14-011-0321","0","1"
"438","14-011-0374","0","1"
"439","14-011-0398","0","1"
"440","14-011-0437","2","0"
"441","14-011-0461","1","1"
"442","14-011-0482","0","1"
"443","14-011-0503","1","0"
"444","14-011-0537","0","1"
"445","14-011-0586","1","0"
"446","14-011-0597","0","1"
"447","14-011-0602","0","1"
"448","14-011-0612","0","1"
"449","14-011-0622","0","1"
"450","14-011-0706","0","1"
"451","14-011-0713","2","1"
"452","14-011-0720","0","1"
"453","14-011-0727","0","1"
"454","14-011-0770","0","1"
"455","14-011-0790","0","1"
"456","14-011-0868","0","1"
"457","14-011-0876","0","1"
"458","14-011-0904","0","1"
"459","14-011-0913","0","1"
"460","14-011-0921","0","1"
"461","14-011-0938","0","1"
"462","14-011-0973","1","1"
"463","14-011-0974","0","1"
"464","14-011-0976","0","1"
"465","14-011-0988","0","1"
"466","14-011-0995","0","1"
"467","14-011-1039","0","1"
"468","14-011-1101","0","1"
"469","14-011-1102","0","1"
"470","14-011-1104","1","1"
"471","14-011-1105","0","1"
"472","14-011-1109","0","1"
"473","14-011-1142","1","0"
"474","14-011-1146","1","1"
"475","15-001-0252","1","1"
"476","15-001-0336","0","1"
"477","15-001-0342","0","1"
"478","15-002-0070","0","1"
"479","15-002-0289","0","1"
"480","15-003-0338","2","0"
"481","15-003-0775","0","1"
"482","15-003-0936","0","1"
"483","15-003-1441","0","1"
"484","15-007-0004","1","0"
"485","15-007-0010","0","1"
"486","15-008-0001","0","1"
"487","15-008-0003","1","0"
"488","15-008-0004","1","0"
"489","15-008-0006","0","1"
"490","15-008-0007","0","1"
"491","15-008-0009","0","1"
"492","15-008-0010","0","1"
"493","15-008-0013","0","1"
"494","15-008-0015","0","1"
"495","15-008-0022","0","1"
"496","15-008-0023","1","0"
"497","15-008-0026","0","1"
"498","15-008-0028","0","1"
"499","15-008-0030","0","1"
"500","15-009-0009","0","1"
"501","15-009-0012","0","1"
"502","15-009-0013","0","1"
"503","15-009-0016","0","1"
"504","15-009-0018","0","1"
"505","15-009-0020","0","1"
"506","15-009-0021","0","1"
"507","15-009-0026","0","1"
"508","15-009-0028","0","1"
"509","15-010-0002","2","1"
"510","15-010-0007","0","1"
"511","15-010-0011","1","0"
"512","15-010-0013","0","1"
"513","15-010-0015","0","1"
"514","15-010-0018","0","1"
"515","15-010-0022","0","1"
"516","15-010-0028","0","1"
"517","15-010-0031","0","1"
"518","15-010-0033","0","1"
"519","15-010-0035","0","1"
"520","15-011-0011","0","1"
"521","15-011-0014","0","1"
"522","15-011-0026","0","1"
"523","15-011-0035","0","1"
"524","15-011-0045","0","1"
"525","15-011-0046","0","1"
"526","15-011-0047","0","1"
"527","15-011-0049","0","1"
"528","15-011-0076","1","1"
"529","15-011-0079","0","1"
"530","15-011-0085","0","1"
"531","15-011-0089","0","1"
"532","15-011-0096","0","1"
"533","15-011-0098","1","1"
"534","15-011-0107","0","1"
"535","15-011-0114","0","1"
"536","15-011-0125","0","1"
"537","15-011-0128","0","1"
"538","15-011-0144","0","1"
"539","15-011-0150","1","1"
"540","15-011-0157","0","1"
"541","15-011-0170","0","1"
"542","15-011-0172","0","1"
"543","15-011-0185","0","1"
"544","15-011-0196","0","1"
"545","15-011-0208","1","1"
"546","15-011-0223","1","0"
"547","15-011-0224","0","1"
"548","15-011-0258","0","1"
"549","15-011-0278","0","1"
"550","15-011-0280","0","1"
"551","15-011-0283","0","1"
"552","15-011-0284","0","1"
"553","15-011-0286","0","1"
"554","15-011-0306","1","1"
"555","15-011-0332","0","1"
"556","15-011-0334","0","1"
"557","15-011-0336","0","1"
"558","15-011-0339","0","1"
"559","15-011-0353","0","1"
"560","15-011-0365","0","1"
"561","15-011-0379","0","1"
"562","15-011-0409","1","1"
"563","15-011-0465","0","1"
"564","15-011-0477","0","1"
"565","15-011-0478","0","1"
"566","15-011-0520","0","1"
"567","15-011-0535","0","1"
"568","15-011-0558","0","1"
"569","15-011-0578","0","1"
"570","15-011-0584","0","1"
"571","15-011-0592","0","1"
"572","15-011-0608","1","1"
"573","15-011-0667","0","1"
"574","15-011-0668","0","1"
"575","15-011-0677","0","1"
"576","15-011-0679","1","1"
"577","15-011-0680","0","1"
"578","15-011-0704","1","1"
"579","15-011-0711","0","1"
"580","15-011-0738","0","1"
"581","15-011-0748","0","1"
"582","15-011-0790","0","1"
"583","15-011-0791","0","1"
"584","15-011-0802","0","1"
"585","15-011-0828","0","1"
"586","15-011-0855","0","1"
"587","15-011-0886","0","1"
"588","15-011-0890","0","1"
"589","15-011-0898","1","0"
"590","15-011-0899","0","1"
"591","15-011-0924","0","1"
"592","15-011-0949","0","1"
"593","15-011-0951","0","1"
"594","15-011-0957","0","1"
"595","15-011-0966","1","0"
"596","15-011-1025","0","1"
"597","15-011-1037","0","1"
"598","15-011-1059","1","1"
"599","15-011-1060","0","1"
"600","15-011-1085","0","1"
"601","15-011-1094","1","1"
"602","15-011-1107","0","1"
"603","15-011-1119","0","1"
"604","15-011-1135","0","1"
"605","15-011-1152","0","1"
"606","15-011-1185","0","1"
"607","15-011-1187","1","1"
"608","15-011-1190","0","1"
"609","15-011-1209","0","1"
"610","15-011-1225","0","1"
"611","15-011-1226","0","1"
"612","15-011-1234","1","1"
"613","15-011-1245","0","1"
"614","15-011-1255","0","1"
"615","15-011-1297","0","1"
"616","16-001-0022","0","1"
"617","16-001-0046","0","1"
"618","16-001-0243","0","1"
"619","16-002-0119","0","1"
"620","16-003-1449","0","1"
"621","16-004-0073","0","1"
"622","16-008-0006","0","1"
"623","16-008-0009","0","1"
"624","16-008-0010","0","1"
"625","16-008-0011","0","1"
"626","16-008-0012","0","1"
"627","16-008-0013","0","1"
"628","16-008-0015","0","1"
"629","16-008-0017","0","1"
"630","16-008-0019","0","1"
"631","16-008-0023","1","1"
"632","16-010-0004","0","1"
"633","16-010-0007","0","1"
"634","16-010-0014","0","1"
"635","16-010-0019","0","1"
"636","16-010-0020","0","1"
"637","16-010-0022","0","1"
"638","16-010-0023","0","1"
"639","16-010-0024","0","1"
"640","16-011-0004","0","1"
"641","16-011-0010","0","1"
"642","16-011-0014","0","1"
"643","16-011-0020","0","1"
"644","16-011-0030","0","1"
"645","16-011-0036","0","1"
"646","16-011-0038","0","1"
"647","16-011-0040","1","1"
"648","16-011-0042","0","1"
"649","16-011-0047","0","1"
"650","16-011-0048","0","1"
"651","16-011-0050","0","1"
"652","16-011-0053","0","1"
"653","16-011-0059","0","1"
"654","16-011-0061","0","1"
"655","16-011-0063","0","1"
"656","16-011-0067","0","1"
"657","16-011-0069","0","1"
"658","16-011-0072","0","1"
"659","16-011-0079","0","1"
"660","16-011-0090","0","1"
"661","16-011-0091","1","1"
"662","16-011-0098","0","1"
"663","16-011-0103","0","1"
"664","16-011-0112","0","1"
"665","16-011-0121","0","1"
"666","16-011-0126","0","1"
"667","16-011-0129","0","1"
"668","16-011-0138","0","1"
"669","16-011-0139","0","1"
"670","16-011-0154","0","1"
"671","16-011-0163","0","1"
"672","16-011-0169","0","1"
"673","16-011-0172","0","1"
"674","16-011-0179","0","1"
"675","16-011-0188","1","1"
"676","16-011-0189","0","1"
"677","16-011-0190","0","1"
"678","16-011-0195","0","1"
"679","16-011-0208","0","1"
"680","16-011-0214","0","1"
"681","16-011-0218","0","1"
"682","16-011-0221","0","1"
"683","16-011-0226","3","0"
"684","16-011-0232","0","1"
"685","16-011-0263","0","1"
"686","16-011-0272","0","1"
"687","16-011-0320","0","1"
"688","16-011-0335","0","1"
"689","16-011-0349","0","1"
"690","16-011-0353","0","1"
"691","16-011-0361","0","1"
"692","16-011-0363","0","1"
"693","16-011-0370","0","1"
"694","16-011-0417","0","1"
"695","16-011-0420","0","1"
"696","16-011-0437","0","1"
"697","16-011-0444","0","1"
"698","16-011-0446","0","1"
"699","16-011-0456","0","1"
"700","16-011-0462","0","1"
"701","16-011-0468","0","1"
"702","16-011-0476","0","1"
"703","16-011-0526","0","1"
"704","16-011-0558","0","1"
"705","16-011-0577","0","1"
"706","16-011-0578","0","1"
"707","16-011-0580","0","1"
"708","16-011-0626","0","1"
"709","16-011-0631","0","1"
"710","16-011-0650","0","1"
"711","16-011-0654","0","1"
"712","16-011-0658","0","1"
"713","16-011-0664","0","1"
"714","16-011-0669","0","1"
"715","16-011-0671","0","1"
"716","16-011-0792","0","1"
"717","16-011-0795","0","1"
"718","16-011-0957","1","0"
"719","16-011-1018","0","1"
"720","16-011-1072","0","1"
"721","16-011-1093","1","0"
"722","16-011-1130","0","1"
"723","16-011-1131","0","1"
"724","16-011-1136","0","1"
"725","16-011-1138","0","1"
"726","16-011-1184","0","1"
"727","16-011-1203","0","1"
"728","16-011-1225","0","1"
"729","17-001-0113","0","1"
"730","17-002-0265","0","1"
"731","17-002-0323","0","1"
"732","17-002-0359","0","1"
"733","17-003-1307","0","1"
"734","17-003-1450","0","1"
"735","17-003-1598","0","1"
"736","17-003-1647","0","1"
"737","17-005-0001","2","0"
"738","17-005-0003","1","1"
"739","17-005-0005","2","0"
"740","17-005-0008","1","1"
"741","17-005-0010","1","1"
"742","17-005-0011","1","0"
"743","17-005-0012","2","0"
"744","17-005-0013","1","0"
"745","17-005-0016","1","1"
"746","17-005-0017","1","0"
"747","17-005-0021","2","0"
"748","17-005-0022","0","1"
"749","17-006-0002","0","1"
"750","17-006-0004","1","0"
"751","17-006-0005","1","1"
"752","17-006-0010","0","1"
"753","17-006-0012","1","1"
"754","17-006-0014","1","1"
"755","17-006-0016","0","1"
"756","17-006-0017","1","0"
"757","17-007-0004","0","1"
"758","17-007-0005","1","0"
"759","17-007-0008","0","1"
"760","17-007-0009","0","1"
"761","17-007-0010","1","0"
"762","17-007-0011","0","1"
"763","17-007-0015","1","0"
"764","17-011-0033","0","1"
"765","17-011-0048","0","1"
"766","17-011-0062","0","1"
"767","17-011-0080","0","1"
"768","17-011-0081","0","1"
"769","17-011-0089","0","1"
"770","17-011-0093","0","1"
"771","17-011-0094","0","1"
"772","17-011-0095","0","1"
"773","17-011-0104","1","0"
"774","17-011-0146","1","0"
"775","17-011-0147","0","1"
"776","17-011-0150","0","1"
"777","17-011-0168","0","1"
"778","17-011-0170","0","1"
"779","17-011-0181","1","0"
"780","17-011-0200","1","0"
"781","17-011-0201","1","1"
"782","17-011-0204","0","1"
"783","17-011-0220","1","0"
"784","17-011-0228","0","1"
"785","17-011-0242","0","1"
"786","17-011-0262","0","1"
"787","17-011-0265","0","1"
"788","17-011-0277","1","0"
"789","17-011-0288","0","1"
"790","17-011-0291","0","1"
"791","17-011-0297","0","1"
"792","17-011-0303","0","1"
"793","17-011-0339","0","1"
"794","17-011-0351","0","1"
"795","17-011-0355","0","1"
"796","17-011-0379","0","1"
"797","17-011-0380","0","1"
"798","17-011-0389","0","1"
"799","17-011-0398","1","0"
"800","17-011-0404","0","1"
"801","17-011-0457","0","1"
"802","17-011-0465","0","1"
"803","17-011-0470","0","1"
"804","17-011-0480","0","1"
"805","17-011-0504","0","1"
"806","17-011-0518","0","1"
"807","17-011-0550","0","1"
"808","17-011-0570","0","1"
"809","17-011-0589","0","1"
"810","17-011-0593","0","1"
"811","17-011-0597","0","1"
"812","17-011-0653","1","1"
"813","17-011-0692","1","0"
"814","17-011-0726","0","1"
"815","17-011-0728","0","1"
"816","17-011-0774","0","1"
"817","17-011-0814","0","1"
"818","17-011-0831","0","1"
"819","17-011-0854","0","1"
"820","17-011-0962","0","1"
"821","17-011-0965","0","1"
"822","17-011-0992","0","1"
"823","17-011-0993","1","0"
"824","17-011-1023","0","1"
"825","17-011-1035","0","1"
"826","17-011-1044","0","1"
"827","17-011-1051","0","1"
"828","17-011-1168","0","1"
"829","17-011-1176","0","1"
"830","17-011-1180","0","1"
"831","17-011-1220","0","1"
"832","18-001-0188","0","1"
"833","18-002-0486","0","1"
"834","18-002-0496","0","1"
"835","18-002-0604","0","1"
"836","18-003-0263","0","1"
"837","18-008-0008","0","1"
"838","18-008-0021","0","1"
"839","18-008-0025","0","1"
"840","18-010-0005","0","1"
"841","18-010-0029","0","1"
"842","18-010-0033","1","0"
"843","18-010-0035","0","1"
"844","18-010-0040","1","0"
"845","18-010-0052","1","0"
"846","18-010-0058","1","0"
"847","18-011-0005","1","1"
"848","18-011-0028","0","1"
"849","18-011-0032","0","1"
"850","18-011-0034","1","0"
"851","18-011-0074","0","1"
"852","18-011-0075","0","1"
"853","18-011-0086","0","1"
"854","18-011-0091","0","1"
"855","18-011-0118","0","1"
"856","18-011-0125","0","1"
"857","18-011-0127","1","0"
"858","18-011-0130","0","1"
"859","18-011-0143","0","1"
"860","18-011-0156","0","1"
"861","18-011-0165","0","1"
"862","18-011-0168","0","1"
"863","18-011-0185","0","1"
"864","18-011-0275","0","1"
"865","18-011-0298","0","1"
"866","18-011-0306","0","1"
"867","18-011-0321","0","1"
"868","18-011-0324","0","1"
"869","18-011-0336","0","1"
"870","18-011-0365","0","1"
"871","18-011-0387","0","1"
"872","18-011-0455","1","1"
"873","18-011-0504","0","1"
"874","18-011-0567","0","1"
"875","18-011-0588","0","1"
"876","18-011-0616","0","1"
"877","18-011-0686","0","1"
"878","18-011-0757","0","1"
"879","18-011-0767","0","1"
"880","18-011-0822","1","0"
"881","18-011-0832","0","1"
"882","18-011-0847","0","1"
"883","18-011-0849","0","1"
"884","18-011-0882","0","1"
"885","18-011-0927","0","1"
"886","18-011-0972","1","0"
"887","18-011-1037","0","1"
"888","18-011-1086","0","1"
"889","18-011-1094","0","1"
"890","18-011-1156","0","1"
"891","18-011-1179","0","1"
"892","18-011-1204","0","1"
"893","18-011-1206","0","1"
"894","18-011-1218","0","1"
"895","18-011-1237","0","1"
"896","18-011-1285","0","1"
"897","18-011-1339","0","1"
"898","18-011-1371","0","1"
"899","18-011-1390","1","1"
"900","18-011-1394","0","1"
"901","18-011-1457","0","1"
"902","19-005-0007","1","0"
"903","19-005-0008","1","0"
"904","19-005-0016","0","1"
"905","19-011-0001","0","1"
"906","19-011-0044","0","1"
"907","19-011-0056","0","1"
"908","19-011-0062","0","1"
"909","19-011-0068","0","1"
"910","19-011-0083","0","1"
"911","19-011-0105","0","1"
"912","19-011-0137","0","1"
"913","19-011-0146","0","1"
"914","19-011-0162","0","1"
"915","19-011-0173","1","0"
"916","19-011-0209","0","1"
"917","19-011-0294","0","1"
"918","19-011-0450","0","1"
"919","19-011-0518","0","1"
"920","19-011-0536","0","1"
"921","19-011-0587","0","1"
"922","19-011-0589","0","1"
"923","19-011-0625","0","1"
"924","19-011-0678","0","1"
"925","19-011-0756","0","1"
"926","19-011-0789","0","1"
"927","19-011-0807","0","1"
"928","19-011-0808","0","1"
"929","19-011-0842","0","1"
"930","19-011-0851","0","1"
"931","19-011-0852","0","1"
