"","Matricula","NC","C"
"336","14-003-1270","0","1"
"337","14-003-1498","0","1"
"338","14-010-0002","0","1"
"339","14-011-0044","0","1"
"340","14-011-0073","0","1"
"341","14-011-0075","0","1"
"342","14-011-0086","0","1"
"343","14-011-0092","0","1"
"344","14-011-0104","0","1"
"345","14-011-0114","0","1"
"346","14-011-0130","0","1"
"347","14-011-0137","0","1"
"348","14-011-0192","0","1"
"349","14-011-0209","0","1"
"350","14-011-0213","0","1"
"351","14-011-0239","1","1"
"352","14-011-0244","0","1"
"353","14-011-0275","0","1"
"354","14-011-0289","0","1"
"355","14-011-0293","0","1"
"356","14-011-0297","0","1"
"357","14-011-0313","0","1"
"358","14-011-0314","0","1"
"359","14-011-0321","0","1"
"360","14-011-0374","0","1"
"361","14-011-0398","0","1"
"362","14-011-0408","0","1"
"363","14-011-0437","0","1"
"364","14-011-0461","0","1"
"365","14-011-0482","0","1"
"366","14-011-0503","0","1"
"367","14-011-0537","0","1"
"368","14-011-0586","0","1"
"369","14-011-0597","0","1"
"370","14-011-0602","0","1"
"371","14-011-0612","0","1"
"372","14-011-0622","0","1"
"373","14-011-0713","1","1"
"374","14-011-0720","0","1"
"375","14-011-0727","2","1"
"376","14-011-0770","0","1"
"377","14-011-0790","0","1"
"378","14-011-0868","0","1"
"379","14-011-0876","0","1"
"380","14-011-0904","0","1"
"381","14-011-0913","0","1"
"382","14-011-0921","0","1"
"383","14-011-0938","0","1"
"384","14-011-0964","0","1"
"385","14-011-0973","0","1"
"386","14-011-0974","0","1"
"387","14-011-0976","0","1"
"388","14-011-0988","0","1"
"389","14-011-0995","0","1"
"390","14-011-1039","0","1"
"391","14-011-1101","1","0"
"392","14-011-1102","0","1"
"393","14-011-1104","2","0"
"394","14-011-1105","0","1"
"395","14-011-1109","0","1"
"396","14-011-1142","0","1"
"397","14-011-1146","1","1"
"398","15-001-0342","0","1"
"399","15-002-0070","0","1"
"400","15-002-0289","0","1"
"401","15-003-0775","0","1"
"402","15-003-0936","0","1"
"403","15-003-1441","0","1"
"404","15-007-0004","1","0"
"405","15-007-0010","0","1"
"406","15-008-0001","0","1"
"407","15-008-0007","0","1"
"408","15-008-0009","0","1"
"409","15-008-0013","0","1"
"410","15-008-0015","0","1"
"411","15-008-0022","0","1"
"412","15-008-0026","0","1"
"413","15-008-0030","0","1"
"414","15-009-0009","1","0"
"415","15-009-0012","0","1"
"416","15-009-0013","0","1"
"417","15-009-0021","0","1"
"418","15-009-0026","0","1"
"419","15-009-0028","0","1"
"420","15-010-0002","0","1"
"421","15-010-0007","0","1"
"422","15-010-0013","0","1"
"423","15-010-0015","0","1"
"424","15-010-0022","0","1"
"425","15-010-0023","0","1"
"426","15-010-0028","0","1"
"427","15-010-0033","0","1"
"428","15-010-0035","0","1"
"429","15-011-0011","0","1"
"430","15-011-0014","0","1"
"431","15-011-0026","1","1"
"432","15-011-0035","0","1"
"433","15-011-0045","0","1"
"434","15-011-0046","0","1"
"435","15-011-0049","0","1"
"436","15-011-0079","0","1"
"437","15-011-0085","0","1"
"438","15-011-0089","0","1"
"439","15-011-0096","0","1"
"440","15-011-0098","0","1"
"441","15-011-0107","0","1"
"442","15-011-0114","1","1"
"443","15-011-0125","0","1"
"444","15-011-0128","0","1"
"445","15-011-0144","0","1"
"446","15-011-0157","0","1"
"447","15-011-0170","0","1"
"448","15-011-0172","0","1"
"449","15-011-0196","0","1"
"450","15-011-0223","0","1"
"451","15-011-0224","0","1"
"452","15-011-0258","0","1"
"453","15-011-0278","0","1"
"454","15-011-0283","0","1"
"455","15-011-0284","0","1"
"456","15-011-0286","0","1"
"457","15-011-0306","0","1"
"458","15-011-0332","0","1"
"459","15-011-0336","0","1"
"460","15-011-0339","0","1"
"461","15-011-0353","0","1"
"462","15-011-0365","0","1"
"463","15-011-0379","0","1"
"464","15-011-0409","0","1"
"465","15-011-0465","0","1"
"466","15-011-0478","0","1"
"467","15-011-0505","0","1"
"468","15-011-0535","0","1"
"469","15-011-0548","0","1"
"470","15-011-0558","0","1"
"471","15-011-0578","0","1"
"472","15-011-0584","0","1"
"473","15-011-0592","0","1"
"474","15-011-0608","0","1"
"475","15-011-0667","0","1"
"476","15-011-0668","0","1"
"477","15-011-0677","0","1"
"478","15-011-0679","0","1"
"479","15-011-0680","2","1"
"480","15-011-0704","0","1"
"481","15-011-0711","0","1"
"482","15-011-0738","0","1"
"483","15-011-0790","0","1"
"484","15-011-0791","0","1"
"485","15-011-0802","0","1"
"486","15-011-0828","0","1"
"487","15-011-0886","0","1"
"488","15-011-0890","0","1"
"489","15-011-0899","0","1"
"490","15-011-0924","0","1"
"491","15-011-0949","1","0"
"492","15-011-0951","0","1"
"493","15-011-0957","0","1"
"494","15-011-1025","0","1"
"495","15-011-1060","0","1"
"496","15-011-1085","0","1"
"497","15-011-1094","0","1"
"498","15-011-1107","0","1"
"499","15-011-1119","0","1"
"500","15-011-1152","0","1"
"501","15-011-1185","0","1"
"502","15-011-1187","0","1"
"503","15-011-1190","0","1"
"504","15-011-1209","0","1"
"505","15-011-1225","0","1"
"506","15-011-1226","0","1"
"507","15-011-1234","0","1"
"508","15-011-1245","0","1"
"509","15-011-1255","0","1"
"510","15-011-1297","0","1"
"511","16-001-0046","0","1"
"512","16-001-0243","0","1"
"513","16-004-0073","0","1"
"514","16-008-0002","0","1"
"515","16-008-0006","0","1"
"516","16-008-0009","1","0"
"517","16-008-0010","0","1"
"518","16-008-0011","0","1"
"519","16-008-0017","0","1"
"520","16-008-0019","0","1"
"521","16-010-0020","0","1"
"522","16-010-0023","0","1"
"523","16-011-0004","0","1"
"524","16-011-0010","0","1"
"525","16-011-0014","0","1"
"526","16-011-0030","0","1"
"527","16-011-0036","0","1"
"528","16-011-0047","0","1"
"529","16-011-0048","0","1"
"530","16-011-0050","0","1"
"531","16-011-0053","0","1"
"532","16-011-0059","0","1"
"533","16-011-0061","0","1"
"534","16-011-0067","0","1"
"535","16-011-0069","0","1"
"536","16-011-0072","0","1"
"537","16-011-0079","0","1"
"538","16-011-0090","0","1"
"539","16-011-0091","1","0"
"540","16-011-0098","0","1"
"541","16-011-0103","0","1"
"542","16-011-0112","0","1"
"543","16-011-0129","0","1"
"544","16-011-0138","0","1"
"545","16-011-0139","0","1"
"546","16-011-0154","0","1"
"547","16-011-0163","0","1"
"548","16-011-0169","0","1"
"549","16-011-0172","0","1"
"550","16-011-0179","0","1"
"551","16-011-0188","0","1"
"552","16-011-0190","0","1"
"553","16-011-0208","0","1"
"554","16-011-0214","0","1"
"555","16-011-0218","0","1"
"556","16-011-0221","0","1"
"557","16-011-0226","1","0"
"558","16-011-0232","0","1"
"559","16-011-0263","0","1"
"560","16-011-0272","0","1"
"561","16-011-0311","0","1"
"562","16-011-0320","0","1"
"563","16-011-0349","0","1"
"564","16-011-0353","0","1"
"565","16-011-0361","0","1"
"566","16-011-0370","0","1"
"567","16-011-0420","0","1"
"568","16-011-0437","0","1"
"569","16-011-0444","0","1"
"570","16-011-0446","0","1"
"571","16-011-0456","0","1"
"572","16-011-0468","0","1"
"573","16-011-0476","0","1"
"574","16-011-0526","0","1"
"575","16-011-0577","0","1"
"576","16-011-0578","0","1"
"577","16-011-0580","0","1"
"578","16-011-0584","1","0"
"579","16-011-0626","0","1"
"580","16-011-0631","0","1"
"581","16-011-0654","0","1"
"582","16-011-0658","0","1"
"583","16-011-0664","0","1"
"584","16-011-0669","0","1"
"585","16-011-0792","0","1"
"586","16-011-0795","0","1"
"587","16-011-0977","0","1"
"588","16-011-1072","1","1"
"589","16-011-1138","0","1"
"590","16-011-1184","0","1"
"591","16-011-1203","0","1"
"592","17-002-0323","0","1"
"593","17-002-0359","0","1"
"594","17-003-1307","0","1"
"595","17-003-1598","0","1"
"596","17-003-1647","0","1"
"597","17-006-0004","0","1"
"598","17-007-0011","0","1"
"599","17-011-0033","0","1"
"600","17-011-0048","0","1"
"601","17-011-0080","0","1"
"602","17-011-0081","0","1"
"603","17-011-0089","0","1"
"604","17-011-0094","0","1"
"605","17-011-0095","0","1"
"606","17-011-0147","1","0"
"607","17-011-0150","0","1"
"608","17-011-0168","0","1"
"609","17-011-0170","0","1"
"610","17-011-0201","0","1"
"611","17-011-0204","0","1"
"612","17-011-0220","1","0"
"613","17-011-0242","0","1"
"614","17-011-0262","0","1"
"615","17-011-0265","0","1"
"616","17-011-0288","0","1"
"617","17-011-0291","0","1"
"618","17-011-0297","0","1"
"619","17-011-0339","0","1"
"620","17-011-0351","0","1"
"621","17-011-0355","0","1"
"622","17-011-0379","0","1"
"623","17-011-0380","0","1"
"624","17-011-0389","0","1"
"625","17-011-0398","2","0"
"626","17-011-0404","0","1"
"627","17-011-0465","0","1"
"628","17-011-0470","0","1"
"629","17-011-0480","0","1"
"630","17-011-0504","0","1"
"631","17-011-0550","0","1"
"632","17-011-0570","1","1"
"633","17-011-0593","0","1"
"634","17-011-0597","1","0"
"635","17-011-0692","0","1"
"636","17-011-0774","0","1"
"637","17-011-0814","0","1"
"638","17-011-0831","0","1"
"639","17-011-0854","0","1"
"640","17-011-0962","0","1"
"641","17-011-0992","0","1"
"642","17-011-0993","1","0"
"643","17-011-1023","0","1"
"644","17-011-1035","0","1"
"645","17-011-1044","0","1"
"646","17-011-1051","0","1"
"647","17-011-1135","0","1"
"648","17-011-1168","0","1"
"649","17-011-1180","0","1"
"650","17-011-1220","1","1"
"651","18-010-0035","1","0"
"652","18-011-0125","0","1"
"653","18-011-0927","0","1"
