"","Matricula","NC","C"
"932","17-011-0181","0","1"
"933","17-011-0187","0","1"
"934","17-011-0201","0","1"
"935","17-011-0206","0","1"
"936","17-011-0220","1","1"
"937","17-011-0228","0","1"
"938","17-011-0242","0","1"
"939","17-011-0256","0","1"
"940","17-011-0262","0","1"
"941","17-011-0265","0","1"
"942","17-011-0277","2","0"
"943","17-011-0288","0","1"
"944","17-011-0290","1","0"
"945","17-011-0291","0","1"
"946","17-011-0303","0","1"
"947","17-011-0339","0","1"
"948","17-011-0351","0","1"
"949","17-011-0355","0","1"
"950","17-011-0379","0","1"
"951","17-011-0380","0","1"
"952","17-011-0398","0","1"
"953","17-011-0402","0","1"
"954","17-011-0404","0","1"
"955","17-011-0408","1","0"
"956","17-011-0457","0","1"
"957","17-011-0465","0","1"
"958","17-011-0470","0","1"
"959","17-011-0471","0","1"
"960","17-011-0480","0","1"
"961","17-011-0504","0","1"
"962","17-011-0550","1","0"
"963","17-011-0593","0","1"
"964","17-011-0597","1","0"
"965","17-011-0618","1","0"
"966","17-011-0626","0","1"
"967","17-011-0726","0","1"
"968","17-011-0728","2","0"
"969","17-011-0774","0","1"
"970","17-011-0814","0","1"
"971","17-011-0831","0","1"
"972","17-011-0854","0","1"
"973","17-011-0887","0","1"
"974","17-011-0937","0","1"
"975","17-011-0961","1","0"
"976","17-011-0962","0","1"
"977","17-011-0965","0","1"
"978","17-011-0992","0","1"
"979","17-011-1035","0","1"
"980","17-011-1051","0","1"
"981","17-011-1062","0","1"
"982","17-011-1168","0","1"
"983","17-011-1176","0","1"
"984","17-011-1180","2","0"
"985","17-011-1220","1","1"
"986","18-001-0162","0","1"
"987","18-001-0188","0","1"
"988","18-002-0486","0","1"
"989","18-002-0496","1","1"
"990","18-002-0604","0","1"
"991","18-003-0263","0","1"
"992","18-008-0003","0","1"
"993","18-008-0006","1","0"
"994","18-008-0008","0","1"
"995","18-008-0009","0","1"
"996","18-008-0012","0","1"
"997","18-008-0013","0","1"
"998","18-008-0014","0","1"
"999","18-008-0016","0","1"
"1000","18-008-0017","0","1"
"1001","18-008-0018","1","0"
"1002","18-008-0019","0","1"
"1003","18-008-0021","0","1"
"1004","18-008-0022","0","1"
"1005","18-008-0023","0","1"
"1006","18-008-0024","0","1"
"1007","18-008-0025","0","1"
"1008","18-008-0027","0","1"
"1009","18-008-0028","0","1"
"1010","18-009-0002","0","1"
"1011","18-009-0003","0","1"
"1012","18-009-0008","0","1"
"1013","18-009-0010","0","1"
"1014","18-009-0011","0","1"
"1015","18-009-0012","0","1"
"1016","18-009-0014","0","1"
"1017","18-009-0019","0","1"
"1018","18-009-0020","0","1"
"1019","18-009-0026","0","1"
"1020","18-009-0029","0","1"
"1021","18-009-0030","0","1"
"1022","18-010-0002","0","1"
"1023","18-010-0004","0","1"
"1024","18-010-0005","0","1"
"1025","18-010-0006","0","1"
"1026","18-010-0008","1","0"
"1027","18-010-0012","0","1"
"1028","18-010-0016","0","1"
"1029","18-010-0022","1","0"
"1030","18-010-0023","0","1"
"1031","18-010-0024","0","1"
"1032","18-010-0025","0","1"
"1033","18-010-0029","0","1"
"1034","18-010-0030","1","0"
"1035","18-010-0032","0","1"
"1036","18-010-0035","0","1"
"1037","18-010-0036","0","1"
"1038","18-010-0037","0","1"
"1039","18-010-0038","0","1"
"1040","18-010-0040","0","1"
"1041","18-010-0041","0","1"
"1042","18-010-0045","0","1"
"1043","18-010-0048","0","1"
"1044","18-010-0050","0","1"
"1045","18-010-0052","1","0"
"1046","18-010-0055","0","1"
"1047","18-010-0056","1","0"
"1048","18-010-0058","0","1"
"1049","18-010-0059","0","1"
"1050","18-010-0060","1","0"
"1051","18-011-0005","0","1"
"1052","18-011-0027","0","1"
"1053","18-011-0028","0","1"
"1054","18-011-0032","0","1"
"1055","18-011-0034","0","1"
"1056","18-011-0048","0","1"
"1057","18-011-0074","0","1"
"1058","18-011-0075","0","1"
"1059","18-011-0085","0","1"
"1060","18-011-0086","0","1"
"1061","18-011-0091","0","1"
"1062","18-011-0118","0","1"
"1063","18-011-0125","3","0"
"1064","18-011-0127","0","1"
"1065","18-011-0130","0","1"
"1066","18-011-0143","1","1"
"1067","18-011-0156","0","1"
"1068","18-011-0165","0","1"
"1069","18-011-0168","1","0"
"1070","18-011-0185","0","1"
"1071","18-011-0199","0","1"
"1072","18-011-0202","0","1"
"1073","18-011-0209","0","1"
"1074","18-011-0211","0","1"
"1075","18-011-0275","0","1"
"1076","18-011-0279","0","1"
"1077","18-011-0298","0","1"
"1078","18-011-0306","0","1"
"1079","18-011-0308","1","0"
"1080","18-011-0321","0","1"
"1081","18-011-0324","0","1"
"1082","18-011-0364","0","1"
"1083","18-011-0365","2","0"
"1084","18-011-0387","0","1"
"1085","18-011-0455","0","1"
"1086","18-011-0463","0","1"
"1087","18-011-0504","0","1"
"1088","18-011-0559","1","0"
"1089","18-011-0567","0","1"
"1090","18-011-0588","0","1"
"1091","18-011-0616","0","1"
"1092","18-011-0686","0","1"
"1093","18-011-0748","1","0"
"1094","18-011-0767","2","1"
"1095","18-011-0799","0","1"
"1096","18-011-0822","0","1"
"1097","18-011-0832","0","1"
"1098","18-011-0847","0","1"
"1099","18-011-0849","0","1"
"1100","18-011-0858","0","1"
"1101","18-011-0882","1","1"
"1102","18-011-0927","0","1"
"1103","18-011-0936","0","1"
"1104","18-011-0972","0","1"
"1105","18-011-1016","1","0"
"1106","18-011-1037","0","1"
"1107","18-011-1086","0","1"
"1108","18-011-1094","0","1"
"1109","18-011-1156","0","1"
"1110","18-011-1204","2","1"
"1111","18-011-1206","0","1"
"1112","18-011-1215","0","1"
"1113","18-011-1218","0","1"
"1114","18-011-1237","0","1"
"1115","18-011-1285","0","1"
"1116","18-011-1339","0","1"
"1117","18-011-1371","0","1"
"1118","18-011-1376","0","1"
"1119","18-011-1380","1","0"
"1120","18-011-1390","0","1"
"1121","18-011-1394","0","1"
"1122","18-011-1443","0","1"
"1123","18-011-1457","0","1"
"1124","19-004-0140","0","1"
"1125","19-011-0001","0","1"
"1126","19-011-0044","1","1"
"1127","19-011-0056","2","0"
"1128","19-011-0062","0","1"
"1129","19-011-0068","0","1"
"1130","19-011-0075","0","1"
"1131","19-011-0083","0","1"
"1132","19-011-0089","0","1"
"1133","19-011-0096","0","1"
"1134","19-011-0105","0","1"
"1135","19-011-0126","1","0"
"1136","19-011-0137","0","1"
"1137","19-011-0146","0","1"
"1138","19-011-0162","0","1"
"1139","19-011-0164","1","0"
"1140","19-011-0173","0","1"
"1141","19-011-0209","0","1"
"1142","19-011-0294","0","1"
"1143","19-011-0450","0","1"
"1144","19-011-0489","1","0"
"1145","19-011-0492","1","1"
"1146","19-011-0536","0","1"
"1147","19-011-0584","0","1"
"1148","19-011-0587","0","1"
"1149","19-011-0589","0","1"
"1150","19-011-0625","0","1"
"1151","19-011-0678","0","1"
"1152","19-011-0756","1","1"
"1153","19-011-0760","0","1"
"1154","19-011-0789","0","1"
"1155","19-011-0800","0","1"
"1156","19-011-0805","1","0"
"1157","19-011-0807","0","1"
"1158","19-011-0808","0","1"
"1159","19-011-0811","2","0"
"1160","19-011-0842","0","1"
"1161","19-011-0851","0","1"
"1162","19-011-0852","0","1"
"1163","19-011-0869","1","0"
"1164","19-011-0888","0","1"
"1165","19-011-0890","1","0"
"1166","19-011-0968","1","0"
"1167","19-011-1308","1","0"
"1168","19-011-1388","0","1"
"1169","20-011-0004","0","1"
"1170","20-011-0019","1","0"
"1171","20-011-0038","0","1"
"1172","20-011-0049","0","1"
"1173","20-011-0052","0","1"
"1174","20-011-0083","0","1"
"1175","20-011-0100","0","1"
"1176","20-011-0104","0","1"
"1177","20-011-0120","0","1"
"1178","20-011-0121","0","1"
"1179","20-011-0131","1","0"
"1180","20-011-0140","0","1"
"1181","20-011-0142","0","1"
"1182","20-011-0156","0","1"
"1183","20-011-0169","0","1"
"1184","20-011-0174","0","1"
"1185","20-011-0180","1","0"
"1186","20-011-0182","0","1"
"1187","20-011-0185","1","0"
"1188","20-011-0200","2","0"
"1189","20-011-0209","1","0"
"1190","20-011-0213","1","0"
"1191","20-011-0218","0","1"
"1192","20-011-0231","1","0"
"1193","20-011-0237","1","0"
"1194","20-011-0272","0","1"
"1195","20-011-0370","0","1"
"1196","20-011-0450","0","1"
"1197","20-011-0498","0","1"
"1198","20-011-0579","0","1"
"1199","20-011-0756","0","1"
"1200","20-011-0760","0","1"
"1201","20-011-0829","0","1"
"1202","20-011-0852","1","0"
"1203","20-011-0854","0","1"
"1204","20-011-0856","0","1"
"1205","20-011-0861","0","1"
"1206","20-011-0862","0","1"
"1207","20-011-0863","0","1"
"1208","20-011-0866","0","1"
"1209","20-011-0868","0","1"
"1210","20-011-0869","0","1"
"1211","20-011-0870","0","1"
"1212","20-011-0871","0","1"
"1213","20-011-0882","0","1"
"1214","20-011-1043","1","0"
"1215","20-011-1045","0","1"
