"","Matricula","NC","C"
"336","14-011-0104","0","1"
"337","14-011-0114","0","1"
"338","14-011-0130","2","1"
"339","14-011-0192","0","1"
"340","14-011-0209","0","1"
"341","14-011-0213","0","1"
"342","14-011-0239","0","1"
"343","14-011-0244","1","1"
"344","14-011-0275","0","1"
"345","14-011-0289","0","1"
"346","14-011-0293","0","1"
"347","14-011-0297","0","1"
"348","14-011-0313","3","1"
"349","14-011-0314","0","1"
"350","14-011-0321","0","1"
"351","14-011-0374","2","1"
"352","14-011-0398","3","1"
"353","14-011-0408","1","1"
"354","14-011-0437","1","0"
"355","14-011-0461","0","1"
"356","14-011-0482","0","1"
"357","14-011-0503","2","1"
"358","14-011-0537","0","1"
"359","14-011-0597","1","0"
"360","14-011-0602","0","1"
"361","14-011-0612","2","1"
"362","14-011-0622","0","1"
"363","14-011-0713","1","0"
"364","14-011-0720","1","1"
"365","14-011-0727","0","1"
"366","14-011-0770","1","1"
"367","14-011-0790","3","1"
"368","14-011-0868","0","1"
"369","14-011-0876","0","1"
"370","14-011-0904","1","1"
"371","14-011-0913","0","1"
"372","14-011-0921","1","1"
"373","14-011-0938","1","1"
"374","14-011-0964","1","0"
"375","14-011-0973","0","1"
"376","14-011-0974","1","1"
"377","14-011-0976","1","1"
"378","14-011-0988","0","1"
"379","14-011-0995","2","1"
"380","14-011-1039","1","1"
"381","14-011-1101","1","0"
"382","14-011-1102","0","1"
"383","14-011-1104","1","0"
"384","14-011-1105","1","1"
"385","14-011-1109","0","1"
"386","14-011-1142","2","0"
"387","14-011-1146","0","1"
"388","15-001-0252","0","1"
"389","15-002-0070","2","1"
"390","15-002-0289","0","1"
"391","15-003-0338","1","0"
"392","15-003-0775","0","1"
"393","15-003-1441","0","1"
"394","15-007-0004","0","1"
"395","15-007-0010","2","1"
"396","15-008-0001","0","1"
"397","15-008-0006","0","1"
"398","15-008-0007","0","1"
"399","15-008-0009","0","1"
"400","15-008-0013","0","1"
"401","15-008-0015","0","1"
"402","15-008-0022","0","1"
"403","15-008-0026","0","1"
"404","15-008-0030","0","1"
"405","15-009-0009","1","0"
"406","15-009-0012","0","1"
"407","15-009-0013","1","1"
"408","15-009-0021","0","1"
"409","15-009-0026","0","1"
"410","15-009-0028","0","1"
"411","15-010-0007","0","1"
"412","15-010-0013","0","1"
"413","15-010-0022","1","0"
"414","15-010-0028","1","0"
"415","15-010-0033","0","1"
"416","15-010-0035","0","1"
"417","15-011-0011","0","1"
"418","15-011-0014","0","1"
"419","15-011-0026","1","1"
"420","15-011-0035","0","1"
"421","15-011-0045","0","1"
"422","15-011-0046","1","1"
"423","15-011-0049","0","1"
"424","15-011-0079","0","1"
"425","15-011-0085","2","1"
"426","15-011-0089","0","1"
"427","15-011-0096","2","0"
"428","15-011-0098","0","1"
"429","15-011-0107","0","1"
"430","15-011-0114","0","1"
"431","15-011-0125","0","1"
"432","15-011-0128","1","0"
"433","15-011-0144","1","1"
"434","15-011-0157","0","1"
"435","15-011-0170","1","0"
"436","15-011-0172","1","1"
"437","15-011-0196","0","1"
"438","15-011-0223","1","0"
"439","15-011-0224","0","1"
"440","15-011-0258","1","1"
"441","15-011-0278","4","0"
"442","15-011-0283","2","0"
"443","15-011-0284","0","1"
"444","15-011-0286","0","1"
"445","15-011-0306","0","1"
"446","15-011-0332","0","1"
"447","15-011-0336","0","1"
"448","15-011-0339","0","1"
"449","15-011-0353","1","1"
"450","15-011-0365","2","1"
"451","15-011-0379","2","1"
"452","15-011-0409","0","1"
"453","15-011-0465","0","1"
"454","15-011-0478","2","1"
"455","15-011-0505","1","0"
"456","15-011-0548","1","0"
"457","15-011-0558","0","1"
"458","15-011-0578","0","1"
"459","15-011-0584","2","0"
"460","15-011-0592","0","1"
"461","15-011-0608","2","1"
"462","15-011-0667","2","1"
"463","15-011-0668","1","1"
"464","15-011-0677","0","1"
"465","15-011-0679","0","1"
"466","15-011-0680","0","1"
"467","15-011-0704","0","1"
"468","15-011-0711","0","1"
"469","15-011-0738","0","1"
"470","15-011-0791","0","1"
"471","15-011-0802","1","1"
"472","15-011-0828","0","1"
"473","15-011-0886","0","1"
"474","15-011-0890","0","1"
"475","15-011-0924","1","0"
"476","15-011-0951","0","1"
"477","15-011-0957","0","1"
"478","15-011-1025","0","1"
"479","15-011-1060","0","1"
"480","15-011-1085","2","1"
"481","15-011-1094","1","1"
"482","15-011-1107","0","1"
"483","15-011-1119","0","1"
"484","15-011-1152","1","1"
"485","15-011-1185","0","1"
"486","15-011-1187","2","1"
"487","15-011-1190","0","1"
"488","15-011-1209","1","1"
"489","15-011-1225","1","1"
"490","15-011-1234","0","1"
"491","15-011-1245","1","1"
"492","15-011-1255","1","1"
"493","15-011-1297","0","1"
"494","16-001-0046","4","0"
"495","16-001-0243","1","0"
"496","16-002-0119","0","1"
"497","16-004-0073","0","1"
"498","16-008-0006","0","1"
"499","16-008-0009","1","0"
"500","16-008-0010","0","1"
"501","16-008-0011","0","1"
"502","16-008-0015","0","1"
"503","16-008-0017","0","1"
"504","16-008-0019","0","1"
"505","16-011-0004","0","1"
"506","16-011-0010","0","1"
"507","16-011-0014","0","1"
"508","16-011-0030","1","1"
"509","16-011-0036","0","1"
"510","16-011-0047","1","0"
"511","16-011-0048","0","1"
"512","16-011-0050","0","1"
"513","16-011-0053","1","0"
"514","16-011-0059","0","1"
"515","16-011-0067","3","1"
"516","16-011-0069","0","1"
"517","16-011-0072","0","1"
"518","16-011-0079","0","1"
"519","16-011-0090","0","1"
"520","16-011-0091","2","0"
"521","16-011-0098","0","1"
"522","16-011-0112","0","1"
"523","16-011-0129","0","1"
"524","16-011-0138","0","1"
"525","16-011-0139","0","1"
"526","16-011-0154","0","1"
"527","16-011-0163","0","1"
"528","16-011-0169","0","1"
"529","16-011-0179","0","1"
"530","16-011-0188","2","0"
"531","16-011-0190","0","1"
"532","16-011-0214","0","1"
"533","16-011-0218","1","1"
"534","16-011-0221","0","1"
"535","16-011-0226","1","0"
"536","16-011-0232","0","1"
"537","16-011-0263","0","1"
"538","16-011-0272","0","1"
"539","16-011-0320","0","1"
"540","16-011-0349","1","1"
"541","16-011-0353","0","1"
"542","16-011-0361","0","1"
"543","16-011-0370","1","0"
"544","16-011-0417","0","1"
"545","16-011-0420","0","1"
"546","16-011-0437","0","1"
"547","16-011-0446","0","1"
"548","16-011-0468","1","1"
"549","16-011-0476","0","1"
"550","16-011-0526","3","0"
"551","16-011-0577","0","1"
"552","16-011-0578","0","1"
"553","16-011-0580","2","1"
"554","16-011-0584","0","1"
"555","16-011-0626","0","1"
"556","16-011-0631","0","1"
"557","16-011-0654","0","1"
"558","16-011-0658","0","1"
"559","16-011-0664","1","1"
"560","16-011-0669","1","1"
"561","16-011-0792","0","1"
"562","16-011-0795","2","0"
"563","16-011-0977","0","1"
"564","16-011-1024","1","1"
"565","16-011-1072","1","1"
"566","16-011-1131","0","1"
"567","16-011-1138","0","1"
"568","16-011-1203","0","1"
"569","17-002-0265","0","1"
"570","17-002-0323","2","0"
"571","17-002-0359","2","0"
"572","17-003-1307","2","0"
"573","17-003-1598","1","0"
"574","17-003-1647","2","0"
"575","17-011-0033","0","1"
"576","17-011-0080","0","1"
"577","17-011-0081","0","1"
"578","17-011-0094","1","0"
"579","17-011-0095","0","1"
"580","17-011-0147","1","0"
"581","17-011-0168","1","0"
"582","17-011-0170","0","1"
"583","17-011-0201","0","1"
"584","17-011-0204","1","0"
"585","17-011-0206","0","1"
"586","17-011-0220","0","1"
"587","17-011-0242","0","1"
"588","17-011-0262","0","1"
"589","17-011-0265","2","0"
"590","17-011-0288","0","1"
"591","17-011-0291","0","1"
"592","17-011-0297","1","0"
"593","17-011-0339","0","1"
"594","17-011-0351","0","1"
"595","17-011-0355","1","0"
"596","17-011-0379","0","1"
"597","17-011-0380","0","1"
"598","17-011-0389","0","1"
"599","17-011-0398","1","1"
"600","17-011-0404","1","0"
"601","17-011-0465","0","1"
"602","17-011-0470","0","1"
"603","17-011-0480","0","1"
"604","17-011-0504","0","1"
"605","17-011-0550","0","1"
"606","17-011-0570","0","1"
"607","17-011-0597","1","0"
"608","17-011-0692","0","1"
"609","17-011-0774","0","1"
"610","17-011-0814","0","1"
"611","17-011-0831","0","1"
"612","17-011-0854","0","1"
"613","17-011-0962","0","1"
"614","17-011-0992","0","1"
"615","17-011-0993","0","1"
"616","17-011-1023","1","0"
"617","17-011-1035","0","1"
"618","17-011-1051","0","1"
"619","17-011-1135","0","1"
"620","17-011-1168","0","1"
"621","17-011-1220","0","1"
"622","18-002-0486","0","1"
"623","18-011-0125","1","0"
"624","18-011-0143","1","0"
