"","Matricula","NC","C"
"932","18-008-0014","1","1"
"933","18-008-0016","2","0"
"934","18-008-0017","1","1"
"935","18-008-0018","1","0"
"936","18-008-0019","2","0"
"937","18-008-0020","2","0"
"938","18-008-0021","1","1"
"939","18-008-0022","2","1"
"940","18-008-0023","1","1"
"941","18-008-0024","1","1"
"942","18-008-0025","1","0"
"943","18-008-0026","1","0"
"944","18-008-0027","2","1"
"945","18-008-0028","1","1"
"946","18-008-0029","1","0"
"947","18-009-0002","1","1"
"948","18-009-0003","1","0"
"949","18-009-0008","1","0"
"950","18-009-0010","0","1"
"951","18-009-0011","0","1"
"952","18-009-0012","0","1"
"953","18-009-0014","1","1"
"954","18-009-0015","1","0"
"955","18-009-0016","1","0"
"956","18-009-0018","1","0"
"957","18-009-0019","1","1"
"958","18-009-0020","0","1"
"959","18-009-0024","1","0"
"960","18-009-0025","2","0"
"961","18-009-0026","0","1"
"962","18-009-0029","0","1"
"963","18-009-0030","0","1"
"964","18-009-0031","0","1"
"965","18-010-0002","2","1"
"966","18-010-0004","0","1"
"967","18-010-0005","1","0"
"968","18-010-0006","0","1"
"969","18-010-0008","2","1"
"970","18-010-0012","2","1"
"971","18-010-0013","2","0"
"972","18-010-0014","2","0"
"973","18-010-0016","0","1"
"974","18-010-0017","2","0"
"975","18-010-0019","2","0"
"976","18-010-0022","2","0"
"977","18-010-0023","2","1"
"978","18-010-0024","0","1"
"979","18-010-0025","0","1"
"980","18-010-0028","2","0"
"981","18-010-0029","1","0"
"982","18-010-0030","2","1"
"983","18-010-0031","2","0"
"984","18-010-0032","0","1"
"985","18-010-0034","3","0"
"986","18-010-0035","3","0"
"987","18-010-0036","2","0"
"988","18-010-0037","2","1"
"989","18-010-0040","2","0"
"990","18-010-0041","2","0"
"991","18-010-0042","3","0"
"992","18-010-0043","2","0"
"993","18-010-0045","1","1"
"994","18-010-0048","1","0"
"995","18-010-0049","2","0"
"996","18-010-0050","0","1"
"997","18-010-0051","3","0"
"998","18-010-0052","2","0"
"999","18-010-0055","0","1"
"1000","18-010-0056","3","0"
"1001","18-010-0058","0","1"
"1002","18-010-0059","0","1"
"1003","18-010-0060","2","0"
"1004","18-011-0005","2","0"
"1005","18-011-0027","0","1"
"1006","18-011-0028","0","1"
"1007","18-011-0032","0","1"
"1008","18-011-0034","1","0"
"1009","18-011-0048","0","1"
"1010","18-011-0074","0","1"
"1011","18-011-0075","0","1"
"1012","18-011-0085","1","0"
"1013","18-011-0086","0","1"
"1014","18-011-0091","0","1"
"1015","18-011-0125","0","1"
"1016","18-011-0130","0","1"
"1017","18-011-0143","1","1"
"1018","18-011-0156","0","1"
"1019","18-011-0165","0","1"
"1020","18-011-0168","0","1"
"1021","18-011-0185","0","1"
"1022","18-011-0199","1","0"
"1023","18-011-0211","1","0"
"1024","18-011-0275","1","0"
"1025","18-011-0298","0","1"
"1026","18-011-0306","0","1"
"1027","18-011-0308","1","0"
"1028","18-011-0321","2","1"
"1029","18-011-0324","0","1"
"1030","18-011-0336","1","0"
"1031","18-011-0364","0","1"
"1032","18-011-0365","0","1"
"1033","18-011-0387","0","1"
"1034","18-011-0504","0","1"
"1035","18-011-0567","0","1"
"1036","18-011-0588","0","1"
"1037","18-011-0616","0","1"
"1038","18-011-0686","0","1"
"1039","18-011-0748","1","0"
"1040","18-011-0767","0","1"
"1041","18-011-0822","0","1"
"1042","18-011-0832","0","1"
"1043","18-011-0847","0","1"
"1044","18-011-0849","0","1"
"1045","18-011-0882","2","1"
"1046","18-011-0927","0","1"
"1047","18-011-0936","1","0"
"1048","18-011-0972","0","1"
"1049","18-011-1016","1","0"
"1050","18-011-1037","0","1"
"1051","18-011-1086","0","1"
"1052","18-011-1156","0","1"
"1053","18-011-1204","1","1"
"1054","18-011-1206","0","1"
"1055","18-011-1215","0","1"
"1056","18-011-1218","0","1"
"1057","18-011-1237","0","1"
"1058","18-011-1285","0","1"
"1059","18-011-1339","0","1"
"1060","18-011-1371","0","1"
"1061","18-011-1376","0","1"
"1062","18-011-1390","0","1"
"1063","18-011-1394","0","1"
"1064","18-011-1457","0","1"
"1065","19-007-0002","0","1"
"1066","19-011-0001","0","1"
"1067","19-011-0044","0","1"
"1068","19-011-0056","2","0"
"1069","19-011-0062","0","1"
"1070","19-011-0068","0","1"
"1071","19-011-0075","0","1"
"1072","19-011-0083","0","1"
"1073","19-011-0089","0","1"
"1074","19-011-0096","0","1"
"1075","19-011-0105","0","1"
"1076","19-011-0126","0","1"
"1077","19-011-0137","1","1"
"1078","19-011-0146","0","1"
"1079","19-011-0162","1","1"
"1080","19-011-0294","1","1"
"1081","19-011-0450","0","1"
"1082","19-011-0492","0","1"
"1083","19-011-0518","1","0"
"1084","19-011-0536","0","1"
"1085","19-011-0584","0","1"
"1086","19-011-0587","0","1"
"1087","19-011-0589","0","1"
"1088","19-011-0625","0","1"
"1089","19-011-0678","1","0"
"1090","19-011-0756","1","1"
"1091","19-011-0760","0","1"
"1092","19-011-0789","0","1"
"1093","19-011-0800","1","0"
"1094","19-011-0807","0","1"
"1095","19-011-0808","1","0"
"1096","19-011-0811","2","0"
"1097","19-011-0842","0","1"
"1098","19-011-0851","0","1"
"1099","19-011-0852","0","1"
"1100","19-011-0869","0","1"
"1101","19-011-0888","0","1"
"1102","19-011-1308","1","0"
"1103","19-011-1388","0","1"
"1104","20-011-0004","0","1"
"1105","20-011-0038","0","1"
"1106","20-011-0049","1","0"
"1107","20-011-0052","0","1"
"1108","20-011-0095","0","1"
"1109","20-011-0100","1","0"
"1110","20-011-0104","0","1"
"1111","20-011-0120","0","1"
"1112","20-011-0131","1","0"
"1113","20-011-0140","0","1"
"1114","20-011-0142","0","1"
"1115","20-011-0156","0","1"
"1116","20-011-0169","0","1"
"1117","20-011-0174","0","1"
"1118","20-011-0180","1","0"
"1119","20-011-0182","0","1"
"1120","20-011-0185","0","1"
"1121","20-011-0209","0","1"
"1122","20-011-0218","0","1"
"1123","20-011-0231","0","1"
"1124","20-011-0272","1","0"
"1125","20-011-0320","1","0"
"1126","20-011-0370","0","1"
"1127","20-011-0450","0","1"
"1128","20-011-0498","0","1"
"1129","20-011-0548","0","1"
"1130","20-011-0579","0","1"
"1131","20-011-0756","0","1"
"1132","20-011-0853","0","1"
"1133","20-011-0854","0","1"
"1134","20-011-0856","0","1"
"1135","20-011-0861","0","1"
"1136","20-011-0862","0","1"
"1137","20-011-0863","1","0"
"1138","20-011-0866","0","1"
"1139","20-011-0868","0","1"
"1140","20-011-0869","0","1"
"1141","20-011-0870","0","1"
"1142","20-011-0871","0","1"
"1143","20-011-0882","0","1"
"1144","20-011-1043","0","1"
"1145","20-011-1061","0","1"
